Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
749,Qwen2.5-VL-3B,,701.34,72.75,774.09,0.788,124,2,126,1,Yes,yes,Are there less water areas than residential buildings?,5.19,5.44,12.20,58.7,8.54,0.0689,4.2706,0.0678,5680,1927,519,42,0.0013,0,0.000,0
750,Qwen2.5-VL-3B,,712.12,72.72,784.83,0.799,126,2,128,0,0,3,How many circular water areas are there in the image?,5.23,5.52,12.00,58.8,8.40,0.0667,4.2014,0.0656,5680,1927,519,127,0.0039,0,0.000,0
751,Qwen2.5-VL-3B,,699.69,211.47,911.16,0.926,123,4,127,0,100,9,What is the amount of residential areas?,5.30,5.52,12.05,59.0,10.84,0.0881,2.7101,0.0854,5680,1927,519,128,0.0039,0,0.000,0
752,Qwen2.5-VL-3B,,700.48,72.65,773.13,0.786,122,2,124,1,Yes,yes,Is there a medium water area?,4.96,5.16,11.70,58.8,8.20,0.0672,4.0982,0.0661,5680,1927,519,39,0.0012,0,0.000,0
753,Qwen2.5-VL-3B,,700.65,72.61,773.27,0.788,124,2,126,1,Yes,yes,Are there less water areas than rectangular buildings?,5.21,5.44,11.96,59.0,8.38,0.0676,4.1887,0.0665,5681,1926,519,39,0.0012,0,0.000,0
754,Qwen2.5-VL-3B,,699.50,73.04,772.54,0.787,121,2,123,1,No,no,Is there a large building?,5.24,5.52,12.01,58.8,8.40,0.0695,4.2024,0.0683,5681,1926,519,36,0.0011,0,0.000,0
755,Qwen2.5-VL-3B,,700.41,72.69,773.10,0.787,123,2,125,0,Yes,no,Are there more large forests than buildings?,5.25,5.52,12.01,58.8,8.40,0.0683,4.2014,0.0672,5681,1926,519,38,0.0012,0,0.000,0
756,Qwen2.5-VL-3B,,699.24,72.52,771.76,0.786,122,2,124,1,Yes,yes,Are there less forests than roads?,5.23,5.36,12.03,58.7,8.43,0.0691,4.2150,0.0680,5681,1926,519,37,0.0011,0,0.000,0
757,Qwen2.5-VL-3B,,699.27,72.61,771.88,0.786,123,2,125,0,No,yes,Are there more rectangular buildings than forests?,5.24,5.52,12.04,58.8,8.43,0.0685,4.2143,0.0674,5681,1926,519,38,0.0012,0,0.000,0
758,Qwen2.5-VL-3B,,712.66,73.13,785.79,0.800,129,2,131,1,No,no,Is the number of water areas equal to the number of residential buildings?,5.25,5.52,12.06,58.9,8.44,0.0654,4.2199,0.0644,5681,1926,519,130,0.0040,0,0.000,0
759,Qwen2.5-VL-3B,,700.26,73.00,773.26,0.788,123,2,125,1,Yes,yes,Are there less roads than residential buildings?,5.23,5.52,12.07,58.8,8.45,0.0687,4.2271,0.0676,5681,1926,519,38,0.0012,0,0.000,0
760,Qwen2.5-VL-3B,,700.36,279.12,979.48,0.994,123,5,128,0,1000,14,What is the amount of rectangular forests?,5.29,5.52,12.07,58.9,10.85,0.0882,2.1708,0.0848,5681,1926,519,130,0.0040,0,0.000,0
761,Qwen2.5-VL-3B,,711.81,73.92,785.73,0.800,127,2,129,0,No,yes,Is a commercial building next to a  water area present?,5.27,5.56,12.19,58.9,8.53,0.0671,4.2627,0.0661,5681,1926,519,128,0.0039,0,0.000,0
762,Qwen2.5-VL-3B,,700.10,72.56,772.66,0.787,123,2,125,1,0,0,What is the amount of large buildings?,5.25,5.52,12.06,58.8,8.44,0.0686,4.2194,0.0675,5681,1926,519,38,0.0012,0,0.000,0
763,Qwen2.5-VL-3B,,701.02,72.98,774.00,0.788,125,2,127,0,No,yes,Is there a medium residential building in the image?,5.21,5.32,12.00,58.6,8.41,0.0673,4.2065,0.0662,5681,1926,519,40,0.0012,0,0.000,0
764,Qwen2.5-VL-3B,,699.46,72.99,772.44,0.787,122,2,124,0,Yes,no,Is there a circular grass area?,5.23,5.52,12.01,58.7,8.40,0.0689,4.2025,0.0678,5681,1926,519,37,0.0011,0,0.000,0
765,Qwen2.5-VL-3B,,711.57,72.76,784.34,0.798,128,2,130,1,No,no,Is the number of roads equal to the number of water areas?,5.25,5.52,12.02,58.7,8.42,0.0657,4.2079,0.0647,5681,1926,519,129,0.0039,0,0.000,0
766,Qwen2.5-VL-3B,,713.19,72.82,786.01,0.800,131,2,133,0,0,1,What is the number of commercial buildings at the bottom of a  water area?,5.21,5.52,12.03,58.8,8.42,0.0643,4.2123,0.0633,5681,1926,519,132,0.0040,0,0.000,0
767,Qwen2.5-VL-3B,,699.50,72.45,771.95,0.786,121,2,123,1,Yes,yes,Is a small forest present?,5.19,5.32,12.05,58.9,8.44,0.0698,4.2223,0.0687,5681,1926,519,36,0.0011,0,0.000,0
768,Qwen2.5-VL-3B,,700.20,212.74,912.94,0.927,123,4,127,0,100,0,How many medium commercial buildings are there?,5.28,5.52,12.08,59.0,10.87,0.0884,2.7176,0.0856,5681,1926,519,128,0.0039,0,0.000,0
769,Qwen2.5-VL-3B,,698.77,143.81,842.57,0.856,122,3,125,0,10,1,How many medium buildings are there?,4.99,5.40,11.73,58.8,9.38,0.0769,3.1282,0.0751,5681,1926,519,125,0.0038,0,0.000,0
770,Qwen2.5-VL-3B,,713.17,73.07,786.24,0.800,128,2,130,1,No,no,Is the number of residential buildings equal to the number of forests?,4.93,5.16,11.72,58.7,8.21,0.0642,4.1064,0.0632,5681,1926,519,129,0.0039,0,0.000,0
771,Qwen2.5-VL-3B,,700.80,72.61,773.42,0.788,123,2,125,1,0,0,How many circular commercial buildings are there?,5.21,5.44,11.97,58.8,8.39,0.0682,4.1926,0.0671,5681,1926,519,38,0.0012,0,0.000,0
772,Qwen2.5-VL-3B,,701.47,72.63,774.10,0.788,125,2,127,1,Yes,yes,Are there less medium residential buildings than water areas?,5.23,5.52,12.04,58.7,8.43,0.0674,4.2133,0.0664,5681,1926,519,40,0.0012,0,0.000,0
773,Qwen2.5-VL-3B,,699.16,72.55,771.71,0.786,124,2,126,1,Yes,yes,Are there less water areas than grass areas?,5.22,5.52,12.05,58.6,8.44,0.0680,4.2185,0.0670,5681,1926,519,39,0.0012,0,0.000,0
774,Qwen2.5-VL-3B,,700.45,73.06,773.52,0.788,123,2,125,0,3,0,What is the number of circular roads?,5.25,5.52,12.04,58.8,8.44,0.0686,4.2183,0.0675,5681,1926,519,38,0.0012,0,0.000,0
775,Qwen2.5-VL-3B,,700.41,72.59,773.00,0.787,124,2,126,1,No,no,Is there a large road in the image?,5.24,5.52,12.01,59.0,8.41,0.0678,4.2055,0.0668,5681,1926,519,39,0.0012,0,0.000,0
776,Qwen2.5-VL-3B,,699.39,72.60,771.99,0.786,122,2,124,0,No,yes,Is a square water area present?,5.22,5.48,12.06,59.0,8.44,0.0692,4.2193,0.0681,5681,1926,519,37,0.0011,0,0.000,0
777,Qwen2.5-VL-3B,,712.16,72.79,784.95,0.799,126,2,128,0,Yes,no,Are there more water areas than forests in the image?,5.19,5.36,12.06,58.8,8.45,0.0671,4.2254,0.0660,5681,1926,519,127,0.0039,0,0.000,0
778,Qwen2.5-VL-3B,,714.42,73.22,787.63,0.802,133,2,135,1,No,no,Is the number of farmlands equal to the number of commercial buildings in the image?,5.25,5.52,12.07,59.0,9.66,0.0726,4.8308,0.0716,5681,1926,519,134,0.0041,0,0.000,0
779,Qwen2.5-VL-3B,,700.86,212.83,913.70,0.928,124,4,128,0,100,1,What is the number of small commercial buildings?,4.93,5.36,11.60,58.8,10.42,0.0841,2.6057,0.0814,5681,1926,519,129,0.0039,0,0.000,0
780,Qwen2.5-VL-3B,,700.69,72.56,773.26,0.787,125,2,127,1,Yes,yes,Are there less commercial buildings than farmlands?,4.85,5.12,11.63,58.7,8.15,0.0652,4.0770,0.0642,5681,1926,519,42,0.0013,0,0.000,0
781,Qwen2.5-VL-3B,,700.14,72.63,772.77,0.787,124,2,126,0,Yes,no,Are there less orchards than commercial buildings?,5.16,5.40,11.99,58.6,8.40,0.0677,4.1984,0.0666,5681,1926,519,39,0.0012,0,0.000,0
782,Qwen2.5-VL-3B,,713.25,72.81,786.06,0.800,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,5.20,5.44,12.06,58.8,8.44,0.0660,4.2212,0.0649,5681,1926,519,129,0.0039,0,0.000,0
783,Qwen2.5-VL-3B,,700.64,72.73,773.37,0.787,124,2,126,1,Yes,yes,Are there less grass areas than residential buildings?,5.26,5.52,12.04,59.0,8.43,0.0680,4.2153,0.0669,5681,1926,519,39,0.0012,0,0.000,0
784,Qwen2.5-VL-3B,,701.24,280.92,982.16,0.995,124,5,129,0,1200,0,What is the amount of square grass areas?,5.25,5.48,12.08,59.0,10.87,0.0877,2.1748,0.0843,5681,1926,519,131,0.0040,0,0.000,0
785,Qwen2.5-VL-3B,,699.92,72.55,772.47,0.787,122,2,124,0,Yes,no,Is there a square commercial building?,5.25,5.52,12.18,59.1,8.52,0.0699,4.2609,0.0687,5682,1925,519,40,0.0012,0,0.000,0
786,Qwen2.5-VL-3B,,729.87,72.67,802.55,0.817,137,2,139,1,No,no,Is the number of commercial buildings at the bottom of a  farmland equal to the number of water areas?,5.27,5.52,12.01,59.0,9.60,0.0701,4.8013,0.0691,5682,1925,519,138,0.0042,0,0.000,0
787,Qwen2.5-VL-3B,,711.50,73.17,784.67,0.799,128,2,130,1,Yes,yes,Is a water area on the right of a  building present?,4.90,5.20,11.44,58.8,8.02,0.0627,4.0114,0.0617,5682,1925,519,129,0.0039,0,0.000,0
788,Qwen2.5-VL-3B,,712.35,73.26,785.61,0.800,129,2,131,0,Yes,no,Is there a forest on the left of the  small commercial building?,5.20,5.40,11.89,58.8,8.34,0.0647,4.1704,0.0637,5682,1925,519,130,0.0040,0,0.000,0
789,Qwen2.5-VL-3B,,701.50,73.24,774.74,0.789,124,2,126,0,Yes,no,Are there more farmlands than roads?,5.21,5.48,12.01,59.1,8.41,0.0678,4.2056,0.0668,5682,1925,519,39,0.0012,0,0.000,0
790,Qwen2.5-VL-3B,,699.59,73.22,772.82,0.787,123,2,125,1,Yes,yes,Are there more forests than square buildings?,5.23,5.48,12.03,58.9,8.42,0.0685,4.2100,0.0674,5682,1925,519,38,0.0012,0,0.000,0
791,Qwen2.5-VL-3B,,700.23,73.13,773.35,0.788,121,2,123,1,No,no,Is a square forest present?,5.23,5.36,12.00,59.0,8.41,0.0695,4.2065,0.0684,5682,1925,519,36,0.0011,0,0.000,0
792,Qwen2.5-VL-3B,,701.04,72.66,773.70,0.788,124,2,126,0,Yes,no,Are there less roads than medium residential buildings?,5.21,5.48,12.00,58.9,8.40,0.0677,4.1987,0.0666,5682,1925,519,39,0.0012,0,0.000,0
793,Qwen2.5-VL-3B,,699.18,72.71,771.89,0.786,121,2,123,1,Yes,yes,Is there a small road?,5.25,5.52,12.02,58.9,8.42,0.0696,4.2084,0.0684,5682,1925,519,36,0.0011,0,0.000,0
794,Qwen2.5-VL-3B,,701.20,73.18,774.37,0.789,125,2,127,0,Yes,no,Are there more circular water areas than residential buildings?,5.19,5.40,12.00,58.7,8.41,0.0672,4.2026,0.0662,5682,1925,519,40,0.0012,0,0.000,0
795,Qwen2.5-VL-3B,,699.82,73.13,772.94,0.787,120,2,122,0,No,yes,Is there a parking?,5.24,5.52,12.00,58.9,8.40,0.0700,4.1986,0.0688,5682,1925,519,35,0.0011,0,0.000,0
796,Qwen2.5-VL-3B,,714.54,73.42,787.96,0.802,130,2,132,0,0,14,What is the amount of water areas at the bottom of a  road?,5.24,5.48,12.10,59.1,9.69,0.0745,4.8431,0.0734,5682,1925,519,131,0.0040,0,0.000,0
797,Qwen2.5-VL-3B,,700.13,213.10,913.23,0.927,124,4,128,0,100,0,What is the number of square commercial buildings?,4.88,5.36,11.55,59.1,10.40,0.0839,2.6012,0.0813,5682,1925,519,129,0.0039,0,0.000,0
798,Qwen2.5-VL-3B,,699.72,211.94,911.66,0.926,124,4,128,0,100,0,What is the number of large commercial buildings?,5.00,5.40,11.76,58.8,10.54,0.0850,2.6356,0.0824,5682,1925,519,129,0.0039,0,0.000,0
799,Qwen2.5-VL-3B,,699.98,72.72,772.70,0.787,123,2,125,0,Yes,no,Are there less residential buildings than forests?,4.92,5.36,11.64,59.0,8.14,0.0662,4.0706,0.0651,5682,1925,519,40,0.0012,0,0.000,0
800,Qwen2.5-VL-3B,,700.88,72.87,773.75,0.797,124,2,126,1,Urban,urban,Is it a rural or an urban area,5.09,5.32,11.90,58.8,8.34,0.0672,4.1689,0.0662,5682,1925,519,39,0.0012,0,0.000,0
801,Qwen2.5-VL-3B,,699.93,73.25,773.17,0.788,121,2,123,1,Yes,yes,Is a commercial building present?,5.20,5.48,12.04,59.2,8.43,0.0697,4.2148,0.0685,5682,1925,519,36,0.0011,0,0.000,0
802,Qwen2.5-VL-3B,,700.82,213.09,913.90,0.929,123,4,127,0,100,24,What is the amount of water areas?,5.25,5.48,12.11,59.0,10.89,0.0885,2.7226,0.0857,5682,1925,519,128,0.0039,0,0.000,0
803,Qwen2.5-VL-3B,,700.45,72.74,773.19,0.788,121,2,123,1,Yes,yes,Is there a grass area?,4.88,5.12,11.64,58.7,8.15,0.0674,4.0761,0.0663,5682,1925,519,38,0.0012,0,0.000,0
804,Qwen2.5-VL-3B,,700.07,211.86,911.93,0.927,122,4,126,0,100,3329,What is the number of buildings?,5.21,5.44,12.03,59.1,10.82,0.0887,2.7062,0.0859,5682,1925,519,127,0.0039,0,0.000,0
805,Qwen2.5-VL-3B,,700.88,144.02,844.89,0.860,126,3,129,0,10,156,What is the amount of commercial buildings in the image?,4.98,5.36,11.75,59.0,9.38,0.0744,3.1251,0.0727,5682,1925,519,129,0.0039,0,0.000,0
806,Qwen2.5-VL-3B,,699.89,73.18,773.06,0.788,121,2,123,1,Yes,yes,Is there a water area?,5.03,5.20,11.91,58.8,8.34,0.0689,4.1697,0.0678,5682,1925,519,37,0.0011,0,0.000,0
807,Qwen2.5-VL-3B,,700.76,73.13,773.89,0.789,123,2,125,1,Yes,yes,Are there more buildings than water areas?,5.18,5.48,12.03,59.0,8.42,0.0685,4.2106,0.0674,5679,1928,519,38,0.0012,0,0.000,0
808,Qwen2.5-VL-3B,,699.66,73.10,772.76,0.788,120,2,122,1,Yes,yes,Is there a road?,5.20,5.44,12.07,58.8,8.45,0.0704,4.2234,0.0692,5679,1928,519,35,0.0011,0,0.000,0
809,Qwen2.5-VL-3B,,701.25,279.70,980.94,0.996,124,5,129,0,1000,661,How many roads are there in the image?,5.23,5.48,12.11,58.8,10.89,0.0878,2.1780,0.0844,5680,1927,519,131,0.0040,0,0.000,0
810,Qwen2.5-VL-3B,,700.54,72.92,773.46,0.789,125,2,127,1,Yes,yes,Are there more farmlands than water areas?,5.22,5.48,12.28,59.1,8.60,0.0688,4.3006,0.0677,5681,1926,519,43,0.0013,0,0.000,0
811,Qwen2.5-VL-3B,,699.29,72.81,772.10,0.787,121,2,123,1,Yes,yes,Is a circular road present?,5.21,5.48,12.06,58.9,8.44,0.0698,4.2214,0.0686,5681,1926,519,36,0.0011,0,0.000,0
812,Qwen2.5-VL-3B,,700.80,73.08,773.89,0.789,123,2,125,1,Yes,yes,Are there more residential buildings than forests?,5.20,5.48,11.99,58.8,8.40,0.0683,4.1988,0.0672,5681,1926,519,38,0.0012,0,0.000,0
813,Qwen2.5-VL-3B,,699.54,73.11,772.65,0.788,121,2,123,1,Yes,yes,Is a residential building present?,5.23,5.36,12.01,58.8,8.42,0.0696,4.2090,0.0684,5681,1926,519,36,0.0011,0,0.000,0
814,Qwen2.5-VL-3B,,700.85,144.01,844.86,0.860,122,3,125,0,10,237,How many grass areas are there?,5.24,5.52,12.05,58.8,9.63,0.0790,3.2108,0.0771,5681,1926,519,125,0.0038,0,0.000,0
815,Qwen2.5-VL-3B,,698.57,73.11,771.67,0.787,120,2,122,1,Yes,yes,Is there a building?,5.16,5.48,11.94,58.9,8.35,0.0696,4.1750,0.0684,5682,1925,519,36,0.0011,0,0.000,0
816,Qwen2.5-VL-3B,,701.50,212.20,913.70,0.929,124,4,128,0,100,37,What is the amount of medium commercial buildings?,5.23,5.48,12.08,58.8,10.88,0.0878,2.7204,0.0850,5682,1925,519,129,0.0039,0,0.000,0
817,Qwen2.5-VL-3B,,699.71,72.72,772.43,0.787,122,2,124,1,Yes,yes,Is there a medium orchard?,4.95,5.36,11.71,58.9,8.17,0.0669,4.0836,0.0659,5682,1925,519,39,0.0012,0,0.000,0
818,Qwen2.5-VL-3B,,700.33,212.19,912.53,0.927,122,4,126,0,100,3088,How many residential buildings are there?,5.23,5.48,12.07,59.0,10.86,0.0891,2.7161,0.0862,5682,1925,519,127,0.0039,0,0.000,0
819,Qwen2.5-VL-3B,,699.91,73.28,773.19,0.788,121,2,123,1,Yes,yes,Is a farmland present?,4.85,5.16,11.60,58.8,8.13,0.0672,4.0663,0.0661,5677,1930,519,38,0.0012,0,0.000,0
820,Qwen2.5-VL-3B,,701.10,213.02,914.12,0.929,124,4,128,0,100,16,What is the amount of small water areas?,5.26,5.52,11.99,58.9,10.79,0.0870,2.6969,0.0843,5678,1929,519,129,0.0039,0,0.000,0
821,Qwen2.5-VL-3B,,699.76,72.66,772.42,0.787,120,2,122,1,Yes,yes,Is a forest present?,4.95,5.36,11.68,58.9,8.17,0.0680,4.0826,0.0669,5678,1929,519,37,0.0011,0,0.000,0
822,Qwen2.5-VL-3B,,699.75,72.92,772.66,0.788,122,2,124,1,Yes,yes,Is there a rectangular commercial building?,5.15,5.40,11.98,58.9,8.39,0.0688,4.1967,0.0677,5678,1929,519,37,0.0011,0,0.000,0
823,Qwen2.5-VL-3B,,712.53,72.90,785.43,0.800,127,2,129,1,No,no,Is the number of roads equal to the number of buildings?,5.20,5.48,12.01,58.9,8.43,0.0663,4.2129,0.0653,5679,1928,519,128,0.0039,0,0.000,0
824,Qwen2.5-VL-3B,,700.57,281.12,981.69,0.997,123,5,128,0,1000,661,What is the amount of small roads?,5.27,5.48,12.07,59.0,10.86,0.0883,2.1717,0.0848,5679,1928,519,130,0.0040,0,0.000,0
825,Qwen2.5-VL-3B,,701.12,73.14,774.26,0.789,124,2,126,0,Yes,no,Are there less residential buildings than water areas?,5.26,5.52,12.23,59.0,8.55,0.0690,4.2772,0.0679,5679,1928,519,42,0.0013,0,0.000,0
826,Qwen2.5-VL-3B,,700.48,213.02,913.50,0.928,122,4,126,0,100,0,How many rectangular roads are there?,5.24,5.48,12.12,58.7,10.90,0.0894,2.7261,0.0865,5682,1925,519,127,0.0039,0,0.000,0
827,Qwen2.5-VL-3B,,701.25,212.04,913.29,0.928,124,4,128,0,100,72,What is the number of farmlands?,5.04,5.44,11.85,59.0,10.62,0.0857,2.6557,0.0830,5682,1925,519,129,0.0039,0,0.000,0
828,Qwen2.5-VL-3B,,700.40,72.80,773.19,0.788,123,2,125,0,No,yes,Are there more forests than water areas?,4.91,5.36,11.69,59.0,8.18,0.0665,4.0875,0.0654,5683,1924,519,40,0.0012,0,0.000,0
829,Qwen2.5-VL-3B,,700.28,72.68,772.96,0.788,125,2,127,1,Yes,yes,Is there a small commercial building in the image?,5.14,5.32,11.94,58.9,8.37,0.0669,4.1842,0.0659,5683,1924,519,40,0.0012,0,0.000,0
830,Qwen2.5-VL-3B,,699.95,72.78,772.73,0.788,122,2,124,0,1,149,What is the number of forests?,5.22,5.48,11.96,59.0,8.37,0.0686,4.1849,0.0675,5683,1924,519,37,0.0011,0,0.000,0
831,Qwen2.5-VL-3B,,700.47,72.73,773.20,0.788,123,2,125,1,Yes,yes,Are there less medium roads than roads?,5.21,5.48,12.04,58.8,8.43,0.0685,4.2142,0.0674,5683,1924,519,38,0.0012,0,0.000,0
832,Qwen2.5-VL-3B,,700.74,145.06,845.80,0.861,123,3,126,0,10,0,What is the amount of circular roads?,5.23,5.52,12.05,58.8,9.64,0.0784,3.2138,0.0765,5683,1924,519,126,0.0038,0,0.000,0
833,Qwen2.5-VL-3B,,701.14,73.10,774.24,0.789,124,2,126,0,Yes,no,Are there less buildings than square water areas?,5.12,5.48,11.91,59.0,8.33,0.0671,4.1631,0.0661,5683,1924,519,40,0.0012,0,0.000,0
834,Qwen2.5-VL-3B,,700.54,72.77,773.32,0.789,122,2,124,1,Yes,yes,Is a square residential building present?,5.22,5.44,11.99,58.8,8.40,0.0688,4.1979,0.0677,5683,1924,519,37,0.0011,0,0.000,0
835,Qwen2.5-VL-3B,,712.19,73.23,785.42,0.800,126,2,128,0,Yes,no,Are there less residential buildings than forests in the image?,5.18,5.48,12.07,58.9,8.45,0.0671,4.2265,0.0660,5683,1924,519,127,0.0039,0,0.000,0
836,Qwen2.5-VL-3B,,713.35,73.19,786.54,0.802,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of water areas?,5.28,5.52,12.01,58.9,9.62,0.0746,4.8108,0.0734,5683,1924,519,130,0.0040,0,0.000,0
837,Qwen2.5-VL-3B,,701.00,144.99,845.98,0.861,124,3,127,0,10,80,What is the number of rectangular grass areas?,4.90,5.32,11.49,58.7,9.17,0.0740,3.0568,0.0722,5683,1924,519,127,0.0039,0,0.000,0
838,Qwen2.5-VL-3B,,701.11,144.79,845.90,0.861,123,3,126,0,10,6,How many medium water areas are there?,5.07,5.44,11.87,58.9,9.49,0.0772,3.1640,0.0753,5683,1924,519,126,0.0038,0,0.000,0
839,Qwen2.5-VL-3B,,700.62,72.69,773.31,0.788,122,2,124,1,Yes,yes,Are there more buildings than roads?,5.10,5.44,11.89,59.0,8.31,0.0681,4.1571,0.0671,5683,1924,519,38,0.0012,0,0.000,0
840,Qwen2.5-VL-3B,,699.84,72.66,772.50,0.788,120,2,122,1,Yes,yes,Is a parking present?,5.22,5.48,12.02,59.0,8.41,0.0701,4.2066,0.0690,5683,1924,519,35,0.0011,0,0.000,0
841,Qwen2.5-VL-3B,,700.64,72.80,773.44,0.789,123,2,125,1,Yes,yes,Are there more residential buildings than roads?,5.20,5.48,12.06,58.8,8.45,0.0687,4.2235,0.0676,5683,1924,519,38,0.0012,0,0.000,0
842,Qwen2.5-VL-3B,,700.52,213.24,913.76,0.929,123,4,127,0,100,25,What is the number of parkings?,5.28,5.52,12.08,58.8,10.87,0.0884,2.7176,0.0856,5683,1924,519,128,0.0039,0,0.000,0
843,Qwen2.5-VL-3B,,713.74,73.27,787.01,0.802,128,2,130,0,Yes,no,Are there more farmlands than commercial buildings in the image?,4.94,5.28,11.69,58.7,8.17,0.0638,4.0832,0.0628,5683,1924,519,129,0.0039,0,0.000,0
844,Qwen2.5-VL-3B,,700.04,73.06,773.11,0.788,123,2,125,0,Yes,no,Are there less residential buildings than roads?,5.18,5.44,11.94,59.0,8.36,0.0679,4.1789,0.0669,5683,1924,519,38,0.0012,0,0.000,0
845,Qwen2.5-VL-3B,,700.34,72.79,773.13,0.788,122,2,124,0,No,yes,Is a circular grass area present?,5.17,5.40,12.04,58.8,8.43,0.0691,4.2154,0.0680,5683,1924,519,37,0.0011,0,0.000,0
846,Qwen2.5-VL-3B,,700.14,72.72,772.86,0.788,124,2,126,0,Yes,no,Are there more water areas than residential buildings?,5.21,5.48,12.00,58.9,8.40,0.0677,4.1997,0.0667,5683,1924,519,39,0.0012,0,0.000,0
847,Qwen2.5-VL-3B,,700.84,73.03,773.87,0.788,122,2,124,1,Yes,yes,Is a small residential building present?,5.22,5.52,12.06,58.8,8.45,0.0692,4.2233,0.0681,5683,1924,519,37,0.0011,0,0.000,0
848,Qwen2.5-VL-3B,,701.58,73.12,774.70,0.790,124,2,126,1,Yes,yes,Are there less wetlands than water areas?,5.18,5.44,12.07,58.8,8.45,0.0682,4.2273,0.0671,5683,1924,519,39,0.0012,0,0.000,0
849,Qwen2.5-VL-3B,,700.21,72.67,772.88,0.788,125,2,127,1,Yes,yes,Are there more water areas than square residential buildings?,5.22,5.52,12.01,58.9,8.41,0.0673,4.2065,0.0662,5683,1924,519,40,0.0012,0,0.000,0
850,Qwen2.5-VL-3B,,699.24,72.78,772.02,0.787,124,2,126,0,Yes,no,Are there more square roads than residential buildings?,5.24,5.52,11.99,58.8,8.40,0.0677,4.1981,0.0666,5683,1924,519,39,0.0012,0,0.000,0
851,Qwen2.5-VL-3B,,699.42,72.68,772.10,0.787,123,2,125,0,Yes,no,Are there less roads than grass areas?,5.23,5.48,12.08,58.7,8.46,0.0687,4.2275,0.0676,5683,1924,519,38,0.0012,0,0.000,0
852,Qwen2.5-VL-3B,,713.42,73.50,786.92,0.802,129,2,131,1,No,no,Is the number of circular residential buildings equal to the number of roads?,5.19,5.32,12.04,58.7,8.45,0.0655,4.2251,0.0645,5683,1924,519,130,0.0040,0,0.000,0
853,Qwen2.5-VL-3B,,699.25,73.07,772.32,0.787,122,2,124,1,Yes,yes,Is there a rectangular water area?,5.23,5.52,12.04,58.8,8.43,0.0691,4.2144,0.0680,5683,1924,519,37,0.0011,0,0.000,0
854,Qwen2.5-VL-3B,,714.92,72.82,787.74,0.803,133,2,135,1,1,1,How many small place of worships on the left of a  commercial building are there?,5.26,5.52,12.06,58.7,9.65,0.0725,4.8229,0.0715,5683,1924,519,134,0.0041,0,0.000,0
855,Qwen2.5-VL-3B,,699.75,72.66,772.40,0.787,123,2,125,1,Yes,yes,Are there more buildings than parkings?,4.82,5.08,11.41,58.6,8.00,0.0650,4.0000,0.0640,5683,1924,519,38,0.0012,0,0.000,0
856,Qwen2.5-VL-3B,,699.45,72.62,772.07,0.787,124,2,126,1,Yes,yes,Are there more commercial buildings than parkings?,5.16,5.36,11.87,58.8,8.32,0.0671,4.1587,0.0660,5683,1924,519,39,0.0012,0,0.000,0
857,Qwen2.5-VL-3B,,700.39,144.88,845.27,0.860,123,3,126,0,10,6,What is the number of orchards?,5.26,5.52,12.02,58.8,9.62,0.0782,3.2064,0.0763,5683,1924,519,126,0.0038,0,0.000,0
858,Qwen2.5-VL-3B,,700.56,144.84,845.41,0.860,122,3,125,0,10,0,How many large roads are there?,5.16,5.48,11.94,58.8,9.55,0.0782,3.1818,0.0764,5683,1924,519,125,0.0038,0,0.000,0
859,Qwen2.5-VL-3B,,700.30,73.09,773.39,0.788,123,2,125,1,Yes,yes,Are there more roads than water areas?,5.09,5.44,11.94,58.9,8.36,0.0679,4.1777,0.0668,5683,1924,519,39,0.0012,0,0.000,0
860,Qwen2.5-VL-3B,,713.00,72.86,785.85,0.801,128,2,130,0,Yes,no,Is the number of buildings equal to the number of square roads?,5.21,5.44,11.98,58.8,8.40,0.0656,4.1983,0.0646,5683,1924,519,129,0.0039,0,0.000,0
861,Qwen2.5-VL-3B,,700.82,72.59,773.41,0.789,125,2,127,0,No,yes,Is there a circular residential building in the image?,5.25,5.52,12.00,58.9,8.40,0.0672,4.1988,0.0661,5683,1924,519,40,0.0012,0,0.000,0
862,Qwen2.5-VL-3B,,700.91,213.17,914.07,0.929,124,4,128,0,100,12,What is the amount of medium parkings?,5.28,5.52,12.06,58.9,10.85,0.0875,2.7131,0.0848,5683,1924,519,129,0.0039,0,0.000,0
863,Qwen2.5-VL-3B,,712.96,72.81,785.77,0.801,128,2,130,0,Yes,no,Is the number of roads equal to the number of residential buildings?,4.95,5.48,11.70,58.9,8.17,0.0638,4.0831,0.0628,5683,1924,519,129,0.0039,0,0.000,0
864,Qwen2.5-VL-3B,,700.42,211.95,912.37,0.927,122,4,126,0,100,39,How many large forests are there?,5.23,5.44,12.06,59.0,10.85,0.0889,2.7126,0.0861,5683,1924,519,127,0.0039,0,0.000,0
