Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
343,Qwen2.5-VL-3B,,701.16,72.77,773.93,0.793,124,2,126,1,Yes,yes,Is a medium building present in the image?,4.90,5.28,11.53,58.0,8.05,0.0649,4.0248,0.0639,6930,677,834,39,0.0012,284,1255.472,4096
344,Qwen2.5-VL-3B,,712.45,144.22,856.66,0.877,127,3,130,0,10,14,What is the number of small grass areas in the image?,5.14,5.44,11.92,58.2,9.54,0.0751,3.1796,0.0734,6930,677,834,130,0.0040,285,1259.870,4096
345,Qwen2.5-VL-3B,,698.98,73.17,772.15,0.793,124,2,126,0,1,3,What is the number of square residential buildings?,5.05,5.24,11.78,58.1,8.25,0.0665,4.1233,0.0654,6935,672,834,40,0.0012,286,1264.408,4096
346,Qwen2.5-VL-3B,,700.56,73.39,773.95,0.809,123,2,125,0,Yes,no,Are there less buildings than water areas?,5.19,5.48,11.91,58.0,9.53,0.0774,4.7625,0.0762,6940,667,834,127,0.0039,287,1268.806,4096
347,Qwen2.5-VL-3B,,699.58,73.23,772.81,0.793,124,2,126,1,Yes,yes,Are there more grass areas than water areas?,4.85,5.28,11.39,58.0,7.96,0.0642,3.9793,0.0632,6945,662,845,39,0.0012,288,1273.169,4096
348,Qwen2.5-VL-3B,,700.11,73.14,773.25,0.793,125,2,127,1,Yes,yes,Are there less water areas than farmlands?,5.11,5.32,11.91,58.3,8.34,0.0667,4.1705,0.0657,6946,661,845,40,0.0012,289,1277.566,4096
349,Qwen2.5-VL-3B,,699.25,73.14,772.39,0.792,121,2,123,1,Yes,yes,Is a orchard present?,5.15,5.28,12.05,58.4,8.44,0.0698,4.2212,0.0686,6954,653,845,36,0.0011,290,1281.999,4096
350,Qwen2.5-VL-3B,,616.15,73.08,689.23,0.714,123,2,125,1,Yes,yes,Are there less residential buildings than roads?,5.18,5.48,11.93,58.2,8.34,0.0678,4.1707,0.0667,6961,646,845,124,0.0038,290,1281.929,4096
351,Qwen2.5-VL-3B,,700.15,73.14,773.29,0.792,122,2,124,0,Yes,no,Is a small farmland present?,4.88,5.32,11.56,58.2,8.08,0.0663,4.0416,0.0652,6967,640,845,37,0.0011,291,1286.291,4096
352,Qwen2.5-VL-3B,,702.35,73.31,775.66,0.797,122,2,124,1,Yes,yes,Is a small commercial building present?,5.09,5.28,11.94,58.0,8.37,0.0686,4.1827,0.0675,6967,640,845,37,0.0011,292,1290.619,4096
353,Qwen2.5-VL-3B,,712.89,73.24,786.13,0.807,128,2,130,0,Yes,no,Are there more commercial buildings than farmlands in the image?,5.24,5.48,11.97,58.3,9.58,0.0748,4.7880,0.0737,6971,636,854,129,0.0039,293,1294.946,4096
354,Qwen2.5-VL-3B,,699.70,73.13,772.84,0.793,123,2,125,0,1,2,How many medium commercial buildings are there?,4.81,5.24,11.40,58.1,7.96,0.0647,3.9781,0.0636,6976,631,854,38,0.0012,294,1299.485,4096
355,Qwen2.5-VL-3B,,712.62,73.40,786.02,0.813,127,2,129,0,No,yes,Are there more commercial buildings than rectangular roads in the image?,5.17,5.48,11.93,58.5,9.54,0.0751,4.7711,0.0740,6982,625,854,128,0.0039,295,1303.847,4096
356,Qwen2.5-VL-3B,,700.70,73.12,773.82,0.795,127,2,129,0,Yes,no,Are there more circular water areas than buildings in the image?,4.75,5.05,11.32,58.0,7.93,0.0625,3.9672,0.0615,6989,618,855,42,0.0013,296,1308.351,4096
357,Qwen2.5-VL-3B,,616.30,72.86,689.16,0.717,129,2,131,1,No,no,Is the number of residential buildings equal to the number of water areas?,5.18,5.48,11.85,58.3,8.29,0.0643,4.1460,0.0633,6994,613,855,130,0.0040,296,1308.280,4096
358,Qwen2.5-VL-3B,,699.40,72.71,772.11,0.792,122,2,124,1,Yes,yes,Are there less forests than buildings?,4.92,5.28,11.51,58.1,8.04,0.0659,4.0190,0.0648,6984,623,870,37,0.0011,297,1312.854,4096
359,Qwen2.5-VL-3B,,615.43,72.71,688.14,0.712,123,2,125,0,Yes,no,Are there more water areas than roads?,5.15,5.40,11.88,58.2,8.30,0.0675,4.1511,0.0664,6986,621,870,124,0.0038,297,1312.819,4096
360,Qwen2.5-VL-3B,,615.36,72.84,688.20,0.710,121,2,123,0,No,yes,Is a circular building present?,4.74,5.24,11.25,58.1,7.88,0.0651,3.9397,0.0641,6993,614,870,122,0.0037,297,1312.889,4096
361,Qwen2.5-VL-3B,,699.01,72.69,771.70,0.794,122,2,124,0,Yes,no,Is there a large commercial building?,4.73,5.20,11.34,57.9,7.90,0.0648,3.9506,0.0637,6994,613,870,37,0.0011,298,1317.181,4096
362,Qwen2.5-VL-3B,,615.27,72.74,688.01,0.712,123,2,125,1,Yes,yes,Are there more buildings than water areas?,5.14,5.44,11.78,58.0,8.24,0.0670,4.1179,0.0659,6994,613,870,124,0.0038,298,1317.146,4096
363,Qwen2.5-VL-3B,,699.21,72.69,771.89,0.790,123,2,125,1,Yes,yes,Are there more roads than grass areas?,4.82,5.24,11.36,58.1,7.93,0.0645,3.9672,0.0635,6999,608,870,38,0.0012,299,1321.509,4096
364,Qwen2.5-VL-3B,,713.54,72.84,786.39,0.807,128,2,130,1,Yes,yes,Is there a building on the right of a  water area?,5.13,5.44,11.90,58.3,9.52,0.0744,4.7585,0.0732,6999,608,870,129,0.0039,300,1325.871,4096
365,Qwen2.5-VL-3B,,701.10,212.19,913.29,0.938,124,4,128,0,100,9,What is the amount of rectangular water areas?,4.91,5.40,11.48,58.3,10.35,0.0834,2.5867,0.0808,7003,604,870,129,0.0039,301,1330.410,4096
366,Qwen2.5-VL-3B,,615.82,72.82,688.64,0.712,121,2,123,1,No,no,Is there a square road?,5.00,5.36,11.72,58.2,8.17,0.0675,4.0851,0.0664,6989,618,907,122,0.0037,301,1330.586,4096
367,Qwen2.5-VL-3B,,699.56,144.31,843.88,0.862,123,3,126,0,10,163,How many small residential buildings are there?,4.84,5.32,11.48,58.0,9.18,0.0746,3.0589,0.0728,6993,614,907,126,0.0038,302,1334.878,4096
368,Qwen2.5-VL-3B,,616.13,73.13,689.26,0.718,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,5.02,5.40,11.73,58.3,8.21,0.0662,4.1065,0.0652,6993,614,907,125,0.0038,302,1334.878,4096
369,Qwen2.5-VL-3B,,700.68,72.78,773.47,0.796,124,2,126,0,1,0,What is the number of large commercial buildings?,4.86,5.24,11.50,58.3,8.02,0.0647,4.0110,0.0637,6995,612,904,39,0.0012,303,1339.276,4096
370,Qwen2.5-VL-3B,,712.73,72.86,785.59,0.806,128,2,130,1,No,no,Is the number of buildings equal to the number of grass areas?,5.19,5.44,11.93,58.4,9.54,0.0745,4.7705,0.0734,6995,612,904,129,0.0039,304,1343.673,4096
371,Qwen2.5-VL-3B,,616.32,73.16,689.48,0.713,122,2,124,1,Yes,yes,Is there a small water area?,4.75,5.25,11.24,58.1,7.87,0.0645,3.9356,0.0635,7000,607,904,123,0.0038,304,1343.884,4096
372,Qwen2.5-VL-3B,,700.93,213.12,914.05,0.932,124,4,128,0,100,3,What is the amount of large water areas?,4.95,5.36,11.59,58.2,10.40,0.0839,2.5997,0.0812,7005,602,904,129,0.0039,305,1348.212,4096
373,Qwen2.5-VL-3B,,698.98,211.82,910.80,0.931,124,4,128,0,100,1,What is the amount of medium orchards?,4.99,5.36,11.80,58.1,10.59,0.0854,2.6487,0.0828,7005,602,904,129,0.0039,306,1352.680,4096
374,Qwen2.5-VL-3B,,713.64,73.64,787.29,0.808,130,2,132,1,No,no,Is the number of commercial buildings equal to the number of square grass areas?,4.88,5.36,11.66,58.0,9.34,0.0718,4.6687,0.0707,6997,610,917,131,0.0040,307,1357.148,4096
375,Qwen2.5-VL-3B,,712.75,73.40,786.15,0.808,127,2,129,0,Yes,no,Are there less residential buildings than water areas in the image?,4.82,5.32,11.47,57.8,9.13,0.0719,4.5669,0.0708,7004,603,917,128,0.0039,308,1361.757,4096
376,Qwen2.5-VL-3B,,699.43,73.13,772.56,0.793,125,2,127,0,Yes,no,Are there less residential buildings than square water areas?,4.77,5.21,11.29,58.0,7.89,0.0631,3.9426,0.0621,7009,598,917,40,0.0012,309,1366.260,4096
377,Qwen2.5-VL-3B,,700.21,73.30,773.51,0.795,122,2,124,0,Yes,no,Is a circular commercial building present?,5.16,5.44,11.90,58.2,8.33,0.0683,4.1649,0.0672,7013,594,917,37,0.0011,310,1370.693,4096
378,Qwen2.5-VL-3B,,700.37,213.14,913.52,0.934,124,4,128,0,100,2,What is the amount of rectangular commercial buildings?,5.24,5.52,12.05,58.2,10.85,0.0875,2.7117,0.0847,7014,593,917,129,0.0039,311,1375.021,4096
379,Qwen2.5-VL-3B,,616.41,73.38,689.79,0.714,122,2,124,0,Yes,no,Is a square commercial building present?,4.95,5.48,11.63,58.0,8.10,0.0664,4.0505,0.0653,7019,588,917,123,0.0038,311,1375.161,4096
380,Qwen2.5-VL-3B,,701.32,213.29,914.62,0.933,124,4,128,0,100,14,What is the amount of small water areas?,4.96,5.40,11.60,58.2,10.42,0.0841,2.6058,0.0814,7025,582,917,129,0.0039,312,1379.489,4096
381,Qwen2.5-VL-3B,,699.96,72.87,772.83,0.794,122,2,124,1,Yes,yes,Are there more buildings than forests?,4.83,5.09,11.56,58.0,8.10,0.0664,4.0507,0.0653,7025,582,917,39,0.0012,313,1383.957,4096
382,Qwen2.5-VL-3B,,712.98,73.30,786.28,0.807,130,2,132,1,No,no,Is the number of small water areas equal to the number of commercial buildings?,5.19,5.48,11.95,58.4,9.56,0.0736,4.7814,0.0724,7027,580,917,131,0.0040,314,1388.284,4096
383,Qwen2.5-VL-3B,,615.65,281.60,897.25,0.921,122,5,127,0,1000,26,How many small forests are there?,4.92,5.36,11.49,58.0,10.31,0.0845,2.0612,0.0812,7032,575,917,129,0.0039,314,1388.530,4096
384,Qwen2.5-VL-3B,,712.28,73.34,785.62,0.804,127,2,129,0,Yes,no,Are there less grass areas than water areas in the image?,4.89,5.32,11.65,58.2,9.32,0.0734,4.6617,0.0723,7038,569,917,128,0.0039,315,1392.963,4096
385,Qwen2.5-VL-3B,,700.18,73.10,773.28,0.795,125,2,127,0,Yes,no,Are there less commercial buildings than circular water areas?,4.80,5.36,11.34,58.2,7.90,0.0632,3.9502,0.0622,7038,569,917,40,0.0012,316,1397.467,4096
386,Qwen2.5-VL-3B,,699.83,73.30,773.12,0.795,123,2,125,0,Yes,no,Are there less residential buildings than forests?,5.16,5.40,11.83,58.5,8.28,0.0673,4.1388,0.0662,7043,564,917,38,0.0012,317,1401.900,4096
387,Qwen2.5-VL-3B,,714.34,73.35,787.69,0.809,130,2,132,0,0,164,What is the amount of residential buildings on the left of a  road?,5.21,5.44,11.99,58.2,9.58,0.0737,4.7920,0.0726,7049,558,929,131,0.0040,318,1406.262,4096
388,Qwen2.5-VL-3B,,713.26,73.46,786.71,0.807,128,2,130,1,Yes,yes,Is a medium water area next to a  farmland present?,4.86,5.40,11.55,58.1,9.26,0.0723,4.6279,0.0712,7053,554,929,129,0.0039,319,1410.871,4096
389,Qwen2.5-VL-3B,,700.63,73.13,773.77,0.795,124,2,126,1,Yes,yes,Are there more residential buildings than grass areas?,4.81,5.36,11.38,58.0,7.93,0.0639,3.9629,0.0629,7047,560,970,39,0.0012,320,1415.409,4096
390,Qwen2.5-VL-3B,,616.41,73.42,689.83,0.715,123,2,125,0,Yes,no,Are there more residential buildings than roads?,5.11,5.44,11.80,58.2,8.25,0.0671,4.1273,0.0660,7054,553,970,124,0.0038,320,1415.445,4096
391,Qwen2.5-VL-3B,,700.12,73.18,773.29,0.792,125,2,127,1,Yes,yes,Are there less square commercial buildings than grass areas?,4.90,5.32,11.52,58.2,8.06,0.0645,4.0306,0.0635,7059,548,970,40,0.0012,321,1419.807,4096
392,Qwen2.5-VL-3B,,714.52,73.29,787.81,0.809,130,2,132,1,No,no,Is the number of water areas equal to the number of circular commercial buildings?,5.16,5.48,11.89,58.3,9.51,0.0731,4.7538,0.0720,7059,548,970,131,0.0040,322,1424.240,4096
393,Qwen2.5-VL-3B,,616.32,73.23,689.55,0.716,123,2,125,0,Yes,no,Are there more commercial buildings than roads?,4.81,5.28,11.30,58.0,7.87,0.0640,3.9339,0.0629,7065,542,970,124,0.0038,322,1424.486,4096
394,Qwen2.5-VL-3B,,713.91,73.32,787.23,0.808,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of grass areas?,4.88,5.36,11.49,58.0,9.18,0.0712,4.5910,0.0701,7070,537,969,130,0.0040,323,1428.849,4096
395,Qwen2.5-VL-3B,,700.53,73.13,773.67,0.795,123,2,125,0,1,118,What is the number of rectangular buildings?,4.70,5.05,11.27,58.2,7.90,0.0642,3.9513,0.0632,7070,537,969,38,0.0012,324,1433.423,4096
396,Qwen2.5-VL-3B,,700.12,73.19,773.31,0.795,125,2,127,1,Yes,yes,Are there more residential buildings than circular water areas?,5.13,5.32,11.86,58.1,8.31,0.0664,4.1530,0.0654,7076,531,969,40,0.0012,325,1437.785,4096
397,Qwen2.5-VL-3B,,616.55,73.28,689.83,0.714,128,2,130,1,No,no,Is the number of forests equal to the number of water areas?,5.23,5.52,11.98,58.3,8.38,0.0655,4.1897,0.0645,7081,526,969,129,0.0039,325,1437.680,4096
398,Qwen2.5-VL-3B,,700.71,73.16,773.88,0.792,122,2,124,0,1,3,How many medium buildings are there?,4.95,5.36,11.56,58.1,8.09,0.0663,4.0447,0.0652,7083,524,982,37,0.0011,326,1442.218,4096
399,Qwen2.5-VL-3B,,714.32,74.02,788.33,0.809,130,2,132,1,No,no,Is the number of square roads equal to the number of rectangular water areas?,5.16,5.48,11.88,58.0,9.50,0.0731,4.7519,0.0720,7083,524,982,131,0.0040,327,1446.546,4096
400,Qwen2.5-VL-3B,,616.53,145.13,761.65,0.794,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.80,5.28,11.32,58.2,7.88,0.0635,2.6262,0.0620,7092,515,982,128,0.0039,327,1446.721,4096
401,Qwen2.5-VL-3B,,616.37,281.71,898.08,0.924,121,5,126,0,1000,14,How many roads are there?,5.19,5.48,11.89,58.2,10.69,0.0883,2.1372,0.0848,7097,510,981,128,0.0039,327,1446.757,4096
402,Qwen2.5-VL-3B,,616.48,73.27,689.74,0.713,120,2,122,1,Yes,yes,Is there a forest?,4.86,5.28,11.55,58.1,8.08,0.0674,4.0421,0.0663,7097,510,980,121,0.0037,327,1446.897,4096
403,Qwen2.5-VL-3B,,699.82,73.46,773.28,0.793,122,2,124,0,Yes,no,Is there a medium water area?,4.68,5.13,11.21,58.1,7.86,0.0644,3.9281,0.0634,7098,509,980,37,0.0011,328,1451.154,4096
404,Qwen2.5-VL-3B,,616.38,73.22,689.60,0.714,123,2,125,0,2,1,What is the number of water areas?,5.14,5.44,11.80,57.9,8.25,0.0671,4.1272,0.0660,7097,510,980,124,0.0038,328,1451.119,4096
405,Qwen2.5-VL-3B,,616.50,73.35,689.85,0.715,120,2,122,1,Yes,yes,Is a road present?,4.92,5.36,11.41,58.2,7.97,0.0664,3.9863,0.0653,7099,508,980,121,0.0037,328,1451.225,4096
406,Qwen2.5-VL-3B,,616.45,145.25,761.69,0.785,122,3,125,0,10,1,How many orchards are there?,4.80,5.32,11.24,58.3,7.87,0.0645,2.6233,0.0630,7100,507,978,125,0.0038,328,1451.119,4096
407,Qwen2.5-VL-3B,,700.95,73.39,774.34,0.792,124,2,126,1,Yes,yes,Is a water area present in the image?,5.12,5.36,11.93,58.2,8.36,0.0674,4.1777,0.0663,7101,506,978,40,0.0012,329,1455.482,4096
408,Qwen2.5-VL-3B,,712.01,145.07,857.08,0.878,127,3,130,0,10,7,What is the number of farmlands in the image?,5.24,5.48,11.96,58.2,9.56,0.0753,3.1861,0.0735,7101,506,978,130,0.0040,330,1459.880,4096
409,Qwen2.5-VL-3B,,699.66,73.37,773.02,0.794,121,2,123,1,Yes,yes,Is there a farmland?,5.04,5.24,11.89,57.9,8.33,0.0688,4.1628,0.0677,7106,501,978,37,0.0011,331,1464.418,4096
410,Qwen2.5-VL-3B,,616.49,144.99,761.48,0.786,122,3,125,0,10,5,What is the number of forests?,5.19,5.48,11.87,58.1,8.30,0.0681,2.7680,0.0664,7111,496,978,125,0.0038,331,1464.383,4096
411,Qwen2.5-VL-3B,,616.47,144.99,761.46,0.785,122,3,125,0,10,4,How many grass areas are there?,5.20,5.44,11.95,58.4,8.35,0.0685,2.7842,0.0668,7116,491,978,125,0.0038,331,1464.383,4096
412,Qwen2.5-VL-3B,,616.32,73.35,689.67,0.712,121,2,123,1,Yes,yes,Is there a grass area?,5.20,5.44,11.95,58.1,8.36,0.0691,4.1784,0.0679,7116,491,978,122,0.0037,331,1464.453,4096
413,Qwen2.5-VL-3B,,698.12,73.15,771.27,0.790,121,2,123,1,Yes,yes,Is there a nature reserve?,4.74,5.09,11.29,58.2,7.92,0.0654,3.9585,0.0644,7116,491,978,36,0.0011,332,1468.745,4096
414,Qwen2.5-VL-3B,,616.32,72.69,689.00,0.713,128,2,130,0,Yes,no,Is there a water area on the left of a  road?,5.12,5.44,11.79,58.2,8.25,0.0645,4.1261,0.0635,7116,491,978,129,0.0039,332,1468.499,4096
415,Qwen2.5-VL-3B,,615.79,72.81,688.60,0.711,122,2,124,1,Yes,yes,Are there less forests than roads?,4.90,5.32,11.52,58.1,8.05,0.0659,4.0226,0.0649,7121,486,978,123,0.0038,332,1468.710,4096
416,Qwen2.5-VL-3B,,699.57,73.17,772.74,0.792,121,2,123,1,No,no,Is a square road present?,4.71,5.01,11.29,58.2,7.91,0.0654,3.9566,0.0643,7121,486,978,36,0.0011,333,1473.038,4096
417,Qwen2.5-VL-3B,,616.59,73.34,689.94,0.714,121,2,123,0,Yes,no,Is a medium road present?,5.15,5.48,11.87,58.2,8.31,0.0687,4.1560,0.0676,7121,486,978,122,0.0037,333,1473.038,4096
418,Qwen2.5-VL-3B,,700.27,73.12,773.39,0.792,125,2,127,1,Yes,yes,Is a rectangular farmland present in the image?,4.90,5.24,11.54,58.2,8.06,0.0644,4.0277,0.0634,7123,484,1006,40,0.0012,334,1477.330,4096
419,Qwen2.5-VL-3B,,616.44,145.13,761.57,0.786,122,3,125,0,10,2,How many medium forests are there?,5.15,5.44,11.89,58.4,8.31,0.0681,2.7703,0.0665,7122,485,1006,125,0.0038,334,1477.435,4096
420,Qwen2.5-VL-3B,,701.13,73.14,774.27,0.794,124,2,126,0,Yes,no,Are there more farmlands than roads?,5.13,5.28,12.01,58.0,8.41,0.0678,4.2054,0.0668,7124,483,1006,40,0.0012,335,1481.798,4096
421,Qwen2.5-VL-3B,,700.97,281.42,982.39,1.003,125,5,130,0,1000,0,What is the amount of circular farmlands?,5.28,5.48,12.09,58.0,12.08,0.0966,2.4160,0.0929,7124,483,1006,132,0.0040,336,1486.196,4096
422,Qwen2.5-VL-3B,,714.50,72.87,787.37,0.809,133,2,135,1,No,no,Is the number of farmlands equal to the number of water areas in the image?,4.88,5.32,11.60,58.3,9.27,0.0697,4.6338,0.0686,7128,479,1006,134,0.0041,337,1490.734,4096
423,Qwen2.5-VL-3B,,700.65,73.34,773.99,0.796,123,2,125,0,1,0,What is the amount of large roads?,4.68,5.05,11.30,58.2,7.92,0.0644,3.9616,0.0634,7134,473,1006,38,0.0012,338,1495.449,4096
424,Qwen2.5-VL-3B,,699.70,73.15,772.85,0.795,121,2,123,1,Yes,yes,Is a large forest present?,5.12,5.36,11.84,58.2,8.29,0.0685,4.1450,0.0674,7140,467,1006,36,0.0011,339,1499.811,4096
425,Qwen2.5-VL-3B,,616.57,73.26,689.83,0.715,123,2,125,0,Yes,no,Are there more water areas than forests?,5.21,5.48,11.86,58.1,8.30,0.0675,4.1490,0.0664,7146,461,1006,124,0.0038,339,1499.741,4096
426,Qwen2.5-VL-3B,,700.62,73.15,773.77,0.792,124,2,126,0,1,0,What is the number of medium water areas?,4.89,5.09,11.48,57.9,8.04,0.0648,4.0206,0.0638,7149,458,1006,39,0.0012,340,1504.103,4096
427,Qwen2.5-VL-3B,,616.47,73.18,689.65,0.715,121,2,123,1,Yes,yes,Is there a orchard?,5.13,5.44,11.75,58.2,8.22,0.0679,4.1106,0.0668,7150,457,1006,122,0.0037,340,1504.209,4096
428,Qwen2.5-VL-3B,,700.28,73.17,773.45,0.793,124,2,126,0,Yes,no,Are there less roads than rectangular grass areas?,4.92,5.32,11.56,58.2,8.07,0.0651,4.0344,0.0640,7155,452,1006,39,0.0012,341,1508.501,4096
429,Qwen2.5-VL-3B,,700.89,281.50,982.38,1.010,123,5,128,0,1000,2,What is the number of nature reserves?,5.25,5.48,12.01,58.4,12.02,0.0977,2.4035,0.0939,7155,452,1006,130,0.0040,342,1512.899,4096
430,Qwen2.5-VL-3B,,699.66,73.18,772.84,0.794,122,2,124,0,Yes,no,Is a square farmland present?,4.71,5.08,11.41,58.2,7.99,0.0655,3.9973,0.0645,7152,455,1032,40,0.0012,343,1517.367,4096
431,Qwen2.5-VL-3B,,699.77,144.81,844.58,0.866,123,3,126,0,10,0,What is the amount of rectangular roads?,5.16,5.44,11.89,58.1,9.51,0.0773,3.1694,0.0755,7157,450,1032,126,0.0038,344,1521.694,4096
432,Qwen2.5-VL-3B,,616.23,73.43,689.66,0.715,123,2,125,0,Yes,no,Are there more grass areas than roads?,5.12,5.44,11.81,58.1,8.25,0.0670,4.1230,0.0660,7163,444,1032,124,0.0038,344,1521.730,4096
433,Qwen2.5-VL-3B,,714.03,73.31,787.34,0.806,132,2,134,0,Yes,no,Are there less roads at the bottom of the  water area than farmlands?,4.88,5.36,11.46,58.2,9.17,0.0695,4.5865,0.0685,7175,432,1032,133,0.0041,345,1526.092,4096
434,Qwen2.5-VL-3B,,699.55,73.26,772.81,0.794,123,2,125,1,Yes,yes,Are there more roads than nature reserves?,4.78,5.20,11.34,58.1,7.91,0.0643,3.9555,0.0633,7175,432,1032,38,0.0012,346,1530.771,4096
435,Qwen2.5-VL-3B,,699.92,73.25,773.17,0.795,122,2,124,0,Yes,no,Is a small water area present?,5.14,5.40,11.92,58.2,8.35,0.0684,4.1726,0.0673,7180,427,1032,37,0.0011,347,1535.134,4096
436,Qwen2.5-VL-3B,,616.21,73.24,689.45,0.715,123,2,125,0,Yes,no,Are there more water areas than roads?,5.18,5.44,11.90,58.3,8.32,0.0676,4.1579,0.0665,7179,428,1046,124,0.0038,347,1535.099,4096
437,Qwen2.5-VL-3B,,699.70,73.18,772.88,0.791,124,2,126,0,Yes,no,Are there less roads than farmlands?,4.82,5.17,11.42,58.1,8.01,0.0646,4.0029,0.0635,7184,423,1046,39,0.0012,348,1539.461,4096
438,Qwen2.5-VL-3B,,700.24,73.23,773.47,0.795,126,2,128,0,Yes,no,Are there less medium grass areas than small water areas?,5.14,5.36,11.87,58.2,8.31,0.0659,4.1545,0.0649,7184,423,1046,41,0.0013,349,1543.859,4096
439,Qwen2.5-VL-3B,,700.82,73.23,774.04,0.796,126,2,128,0,Yes,no,Are there more small farmlands than water areas?,5.21,5.44,12.03,58.1,8.42,0.0668,4.2110,0.0658,7189,418,1046,41,0.0013,350,1548.327,4096
440,Qwen2.5-VL-3B,,616.17,73.23,689.40,0.714,121,2,123,0,Yes,no,Is a rectangular road present?,5.17,5.48,11.92,58.2,8.34,0.0689,4.1691,0.0678,7199,408,1059,122,0.0037,350,1548.503,4096
441,Qwen2.5-VL-3B,,616.08,73.12,689.19,0.712,121,2,123,0,Yes,no,Is there a circular road?,4.95,5.48,11.47,58.0,7.99,0.0660,3.9946,0.0650,7199,408,1059,122,0.0037,350,1548.503,4096
442,Qwen2.5-VL-3B,,616.15,73.11,689.27,0.711,122,2,124,1,Yes,yes,Is a large water area present?,4.78,5.28,11.26,58.0,7.85,0.0643,3.9237,0.0633,7200,407,1059,123,0.0038,350,1548.468,4096
443,Qwen2.5-VL-3B,,699.95,145.03,844.99,0.864,123,3,126,0,10,0,How many small water areas are there?,4.79,5.28,11.37,58.2,9.08,0.0738,3.0276,0.0721,7200,407,1059,126,0.0038,351,1552.795,4096
444,Qwen2.5-VL-3B,,616.59,73.15,689.73,0.733,122,2,124,0,Yes,no,Is a rectangular water area present?,4.96,5.28,11.64,58.4,8.14,0.0667,4.0704,0.0657,7200,407,1059,126,0.0038,351,1552.866,4096
445,Qwen2.5-VL-3B,,616.17,73.24,689.41,0.712,124,2,126,1,Yes,yes,Are there more nature reserves than water areas?,4.91,5.40,11.46,58.5,7.98,0.0644,3.9903,0.0633,7202,405,1086,125,0.0038,351,1552.795,4096
446,Qwen2.5-VL-3B,,699.76,73.22,772.99,0.792,123,2,125,1,Yes,yes,Are there more roads than small forests?,4.76,5.17,11.34,58.1,7.91,0.0643,3.9536,0.0633,7202,405,1086,38,0.0012,352,1557.193,4096
447,Qwen2.5-VL-3B,,698.84,73.08,771.92,0.794,124,2,126,1,Yes,yes,Are there more roads than farmlands?,5.09,5.36,11.87,58.2,8.31,0.0670,4.1533,0.0659,7202,405,1086,39,0.0012,353,1561.556,4096
448,Qwen2.5-VL-3B,,700.43,73.36,773.79,0.812,123,2,125,1,1,1,What is the number of rectangular forests?,5.15,5.48,11.87,58.2,9.49,0.0772,4.7452,0.0759,7207,400,1086,127,0.0039,354,1565.953,4096
449,Qwen2.5-VL-3B,,616.12,73.18,689.30,0.713,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,4.73,5.28,11.17,58.1,7.82,0.0611,3.9079,0.0601,7215,392,1091,129,0.0039,354,1565.778,4096
450,Qwen2.5-VL-3B,,616.17,73.26,689.42,0.712,122,2,124,0,Yes,no,Is a circular water area present?,4.80,5.28,11.22,58.1,7.81,0.0640,3.9041,0.0630,7218,389,1091,123,0.0038,354,1565.989,4096
451,Qwen2.5-VL-3B,,616.21,73.27,689.48,0.712,123,2,125,1,Yes,yes,Are there less water areas than roads?,4.76,5.28,11.18,58.3,7.79,0.0633,3.8959,0.0623,7218,389,1091,124,0.0038,354,1565.953,4096
452,Qwen2.5-VL-3B,,712.77,144.96,857.73,0.878,127,3,130,0,10,0,How many medium farmlands are there in the image?,4.82,5.32,11.37,58.2,9.08,0.0715,3.0279,0.0699,7217,390,1091,130,0.0040,355,1570.316,4096
453,Qwen2.5-VL-3B,,701.00,73.15,774.15,0.796,124,2,126,1,Yes,yes,Are there less farmlands than roads?,5.07,5.40,11.83,58.4,8.27,0.0667,4.1367,0.0657,7218,389,1091,40,0.0012,356,1574.854,4096
454,Qwen2.5-VL-3B,,700.76,73.26,774.02,0.811,125,2,127,0,Yes,no,Are there more water areas than farmlands?,5.16,5.48,11.88,58.1,9.50,0.0760,4.7481,0.0748,7221,386,1101,127,0.0039,357,1579.252,4096
455,Qwen2.5-VL-3B,,701.02,73.25,774.27,0.814,123,2,125,0,1,0,How many rectangular water areas are there?,4.84,5.32,11.34,58.1,9.03,0.0734,4.5158,0.0723,7226,381,1111,128,0.0039,358,1583.685,4096
456,Qwen2.5-VL-3B,,714.93,73.25,788.17,0.809,130,2,132,1,No,no,Is the number of water areas equal to the number of medium nature reserves?,4.91,5.36,11.46,58.1,9.16,0.0704,4.5786,0.0694,7229,378,1119,131,0.0040,359,1588.048,4096
