Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
750,Qwen2.5-VL-3B,,117.82,72.80,190.62,0.205,126,2,128,0,0,3,How many circular water areas are there in the image?,3.73,4.03,9.89,56.1,1.96,0.0155,0.9779,0.0153,5583,2024,537,127,0.0039,0,0.000,0
751,Qwen2.5-VL-3B,,116.98,72.76,189.73,0.204,123,2,125,0,0,9,What is the amount of residential areas?,3.64,3.92,9.64,56.1,1.91,0.0155,0.9531,0.0152,5583,2024,537,124,0.0038,0,0.000,0
752,Qwen2.5-VL-3B,,116.88,72.90,189.78,0.204,122,2,124,0,No,yes,Is there a medium water area?,3.59,3.80,9.55,56.0,1.89,0.0155,0.9445,0.0152,5583,2024,537,123,0.0038,0,0.000,0
753,Qwen2.5-VL-3B,,117.25,72.75,190.00,0.204,124,2,126,1,Yes,yes,Are there less water areas than rectangular buildings?,3.59,3.84,9.48,56.0,1.88,0.0151,0.9376,0.0149,5583,2024,537,125,0.0038,0,0.000,0
754,Qwen2.5-VL-3B,,106.59,72.81,179.40,0.193,121,2,123,1,No,no,Is there a large building?,3.54,3.80,9.40,55.8,0.94,0.0078,0.4708,0.0077,5583,2024,537,122,0.0037,0,0.000,0
755,Qwen2.5-VL-3B,,117.11,72.97,190.08,0.204,123,2,125,0,Yes,no,Are there more large forests than buildings?,3.73,3.92,9.80,56.4,1.96,0.0159,0.9794,0.0157,5583,2024,537,124,0.0038,0,0.000,0
756,Qwen2.5-VL-3B,,106.23,72.82,179.04,0.193,122,2,124,0,No,yes,Are there less forests than roads?,3.70,3.99,9.89,56.2,0.99,0.0081,0.4952,0.0080,5583,2024,537,123,0.0038,0,0.000,0
757,Qwen2.5-VL-3B,,106.65,72.70,179.35,0.193,123,2,125,0,No,yes,Are there more rectangular buildings than forests?,3.74,3.76,9.96,56.0,1.00,0.0081,0.4986,0.0080,5583,2024,537,124,0.0038,0,0.000,0
758,Qwen2.5-VL-3B,,118.63,72.84,191.48,0.206,129,2,131,1,No,no,Is the number of water areas equal to the number of residential buildings?,4.06,4.15,10.43,56.4,2.09,0.0162,1.0432,0.0159,5583,2024,537,130,0.0040,0,0.000,0
759,Qwen2.5-VL-3B,,117.06,72.89,189.96,0.204,123,2,125,1,Yes,yes,Are there less roads than residential buildings?,3.94,4.30,10.15,56.3,2.01,0.0163,1.0048,0.0161,5583,2024,537,124,0.0038,0,0.000,0
760,Qwen2.5-VL-3B,,117.12,72.86,189.99,0.204,123,2,125,0,1,14,What is the amount of rectangular forests?,3.69,3.99,9.82,56.1,1.94,0.0158,0.9720,0.0156,5583,2024,537,124,0.0038,0,0.000,0
761,Qwen2.5-VL-3B,,118.20,72.84,191.04,0.205,127,2,129,0,No,yes,Is a commercial building next to a  water area present?,3.61,3.88,9.64,56.0,1.91,0.0150,0.9535,0.0148,5583,2024,537,128,0.0039,0,0.000,0
762,Qwen2.5-VL-3B,,117.03,72.81,189.85,0.204,123,2,125,1,0,0,What is the amount of large buildings?,3.55,3.80,9.62,56.0,1.90,0.0155,0.9505,0.0152,5583,2024,537,124,0.0038,0,0.000,0
763,Qwen2.5-VL-3B,,117.56,72.71,190.27,0.204,125,2,127,1,Yes,yes,Is there a medium residential building in the image?,3.53,3.80,9.58,56.0,1.89,0.0151,0.9466,0.0149,5583,2024,537,126,0.0038,0,0.000,0
764,Qwen2.5-VL-3B,,106.12,72.91,179.03,0.193,122,2,124,0,Yes,no,Is there a circular grass area?,3.52,3.80,9.50,55.6,0.95,0.0078,0.4758,0.0077,5583,2024,537,123,0.0038,0,0.000,0
765,Qwen2.5-VL-3B,,118.23,72.85,191.08,0.205,128,2,130,1,No,no,Is the number of roads equal to the number of water areas?,3.76,3.96,9.82,56.2,1.96,0.0153,0.9819,0.0151,5583,2024,537,129,0.0039,0,0.000,0
766,Qwen2.5-VL-3B,,133.25,72.86,206.11,0.220,131,2,133,0,0,1,What is the number of commercial buildings at the bottom of a  water area?,3.73,4.03,9.85,56.2,1.95,0.0149,0.9740,0.0146,5583,2024,537,132,0.0040,0,0.000,0
767,Qwen2.5-VL-3B,,106.69,72.79,179.49,0.193,121,2,123,1,Yes,yes,Is a small forest present?,3.74,3.99,9.86,56.1,0.99,0.0082,0.4937,0.0080,5583,2024,537,122,0.0037,0,0.000,0
768,Qwen2.5-VL-3B,,117.02,72.83,189.84,0.204,123,2,125,1,0,0,How many medium commercial buildings are there?,3.84,3.99,10.08,56.4,2.01,0.0164,1.0072,0.0161,5583,2024,537,124,0.0038,0,0.000,0
769,Qwen2.5-VL-3B,,106.05,72.86,178.91,0.192,122,2,124,1,1,1,How many medium buildings are there?,3.76,4.03,10.04,55.9,1.01,0.0082,0.5026,0.0081,5583,2024,537,123,0.0038,0,0.000,0
770,Qwen2.5-VL-3B,,118.48,72.86,191.34,0.206,128,2,130,1,No,no,Is the number of residential buildings equal to the number of forests?,3.86,4.03,10.12,56.2,2.02,0.0158,1.0101,0.0155,5583,2024,537,129,0.0039,0,0.000,0
771,Qwen2.5-VL-3B,,117.11,72.81,189.91,0.204,123,2,125,1,0,0,How many circular commercial buildings are there?,3.78,4.11,10.02,56.1,1.98,0.0161,0.9909,0.0159,5583,2024,537,124,0.0038,0,0.000,0
772,Qwen2.5-VL-3B,,117.62,72.84,190.46,0.204,125,2,127,0,No,yes,Are there less medium residential buildings than water areas?,3.66,3.96,9.70,56.1,1.92,0.0153,0.9590,0.0151,5583,2024,537,126,0.0038,0,0.000,0
773,Qwen2.5-VL-3B,,106.68,72.74,179.43,0.193,124,2,126,1,Yes,yes,Are there less water areas than grass areas?,3.58,3.84,9.62,55.7,0.96,0.0078,0.4817,0.0076,5583,2024,537,125,0.0038,0,0.000,0
774,Qwen2.5-VL-3B,,117.02,72.81,189.83,0.204,123,2,125,1,0,0,What is the number of circular roads?,3.74,3.92,9.96,56.1,1.99,0.0162,0.9962,0.0159,5583,2024,537,124,0.0038,0,0.000,0
775,Qwen2.5-VL-3B,,117.27,72.81,190.08,0.204,124,2,126,1,No,no,Is there a large road in the image?,3.70,3.99,9.96,56.4,1.97,0.0159,0.9853,0.0156,5583,2024,537,125,0.0038,0,0.000,0
776,Qwen2.5-VL-3B,,106.64,72.75,179.40,0.193,122,2,124,0,No,yes,Is a square water area present?,3.56,3.84,9.76,56.0,0.98,0.0080,0.4887,0.0079,5584,2023,537,123,0.0038,0,0.000,0
777,Qwen2.5-VL-3B,,117.84,72.83,190.67,0.205,126,2,128,1,No,no,Are there more water areas than forests in the image?,3.73,3.92,10.05,56.4,2.01,0.0160,1.0052,0.0157,5584,2023,537,127,0.0039,0,0.000,0
778,Qwen2.5-VL-3B,,133.71,72.75,206.46,0.220,133,2,135,1,No,no,Is the number of farmlands equal to the number of commercial buildings in the image?,3.70,3.99,10.00,56.1,1.98,0.0149,0.9892,0.0147,5584,2023,537,134,0.0041,0,0.000,0
779,Qwen2.5-VL-3B,,117.31,72.69,189.99,0.203,124,2,126,0,0,1,What is the number of small commercial buildings?,3.77,4.03,9.89,56.5,1.96,0.0158,0.9780,0.0155,5584,2023,537,125,0.0038,0,0.000,0
780,Qwen2.5-VL-3B,,117.57,72.86,190.43,0.204,125,2,127,1,Yes,yes,Are there less commercial buildings than farmlands?,3.65,3.88,9.71,56.1,1.92,0.0154,0.9605,0.0151,5584,2023,537,126,0.0038,0,0.000,0
781,Qwen2.5-VL-3B,,106.66,72.87,179.53,0.194,124,2,126,1,No,no,Are there less orchards than commercial buildings?,3.58,3.84,9.52,55.7,0.95,0.0077,0.4768,0.0076,5584,2023,537,125,0.0038,0,0.000,0
782,Qwen2.5-VL-3B,,118.42,72.80,191.22,0.206,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,3.77,3.96,9.85,56.1,1.97,0.0154,0.9832,0.0151,5584,2023,537,129,0.0039,0,0.000,0
783,Qwen2.5-VL-3B,,117.30,72.87,190.17,0.204,124,2,126,0,No,yes,Are there less grass areas than residential buildings?,3.78,4.07,9.83,56.0,1.95,0.0157,0.9729,0.0154,5584,2023,537,125,0.0038,0,0.000,0
784,Qwen2.5-VL-3B,,117.27,212.57,329.83,0.344,124,4,128,0,100,0,What is the amount of square grass areas?,3.77,4.07,9.78,56.4,2.90,0.0234,0.7256,0.0227,5584,2023,537,129,0.0039,0,0.000,0
785,Qwen2.5-VL-3B,,116.81,72.76,189.57,0.204,122,2,124,1,No,no,Is there a square commercial building?,4.14,4.38,10.47,56.3,2.08,0.0170,1.0392,0.0168,5584,2023,537,123,0.0038,0,0.000,0
786,Qwen2.5-VL-3B,,134.68,72.91,207.59,0.221,137,2,139,1,No,no,Is the number of commercial buildings at the bottom of a  farmland equal to the number of water areas?,3.82,4.03,10.01,56.3,1.99,0.0145,0.9928,0.0143,5584,2023,537,138,0.0042,0,0.000,0
787,Qwen2.5-VL-3B,,118.23,72.83,191.06,0.205,128,2,130,0,No,yes,Is a water area on the right of a  building present?,3.82,3.99,9.91,56.3,1.97,0.0154,0.9839,0.0151,5584,2023,537,129,0.0039,0,0.000,0
788,Qwen2.5-VL-3B,,118.41,72.77,191.18,0.205,129,2,131,0,Yes,no,Is there a forest on the left of the  small commercial building?,3.70,3.84,9.68,56.3,1.92,0.0149,0.9601,0.0147,5584,2023,537,130,0.0040,0,0.000,0
789,Qwen2.5-VL-3B,,117.27,72.80,190.06,0.204,124,2,126,0,Yes,no,Are there more farmlands than roads?,3.59,3.72,9.60,56.3,1.90,0.0154,0.9525,0.0151,5584,2023,537,125,0.0038,0,0.000,0
790,Qwen2.5-VL-3B,,106.23,72.86,179.08,0.193,123,2,125,1,Yes,yes,Are there more forests than square buildings?,3.52,3.68,9.42,55.7,0.94,0.0077,0.4718,0.0075,5584,2023,537,124,0.0038,0,0.000,0
791,Qwen2.5-VL-3B,,106.61,72.83,179.44,0.194,121,2,123,1,No,no,Is a square forest present?,3.72,3.76,9.78,56.1,0.98,0.0081,0.4897,0.0080,5584,2023,537,122,0.0037,0,0.000,0
792,Qwen2.5-VL-3B,,117.25,72.81,190.06,0.204,124,2,126,0,Yes,no,Are there less roads than medium residential buildings?,4.06,4.19,10.31,56.5,2.06,0.0166,1.0303,0.0164,5584,2023,537,125,0.0038,0,0.000,0
793,Qwen2.5-VL-3B,,106.57,72.78,179.35,0.194,121,2,123,1,Yes,yes,Is there a small road?,3.82,4.03,10.03,55.6,1.00,0.0083,0.5022,0.0082,5584,2023,537,122,0.0037,0,0.000,0
794,Qwen2.5-VL-3B,,117.54,72.90,190.44,0.205,125,2,127,1,No,no,Are there more circular water areas than residential buildings?,3.96,4.11,10.30,56.5,2.06,0.0165,1.0296,0.0162,5584,2023,537,126,0.0038,0,0.000,0
795,Qwen2.5-VL-3B,,106.35,72.81,179.16,0.193,120,2,122,0,No,yes,Is there a parking?,3.78,3.99,10.08,56.0,1.01,0.0084,0.5046,0.0083,5584,2023,537,121,0.0037,0,0.000,0
796,Qwen2.5-VL-3B,,132.86,72.74,205.59,0.220,130,2,132,0,0,14,What is the amount of water areas at the bottom of a  road?,3.93,4.07,10.18,56.2,2.03,0.0156,1.0171,0.0154,5584,2023,537,131,0.0040,0,0.000,0
797,Qwen2.5-VL-3B,,106.55,72.89,179.44,0.193,124,2,126,1,0,0,What is the number of square commercial buildings?,3.95,4.18,10.13,56.3,1.01,0.0082,0.5072,0.0081,5584,2023,537,125,0.0038,0,0.000,0
798,Qwen2.5-VL-3B,,106.00,72.81,178.81,0.193,124,2,126,1,0,0,What is the number of large commercial buildings?,3.96,3.96,10.17,56.3,1.02,0.0082,0.5091,0.0081,5584,2023,537,125,0.0038,0,0.000,0
799,Qwen2.5-VL-3B,,117.02,72.81,189.83,0.204,123,2,125,0,Yes,no,Are there less residential buildings than forests?,4.17,4.26,10.50,56.3,2.10,0.0170,1.0482,0.0168,5584,2023,537,124,0.0038,0,0.000,0
800,Qwen2.5-VL-3B,,592.69,73.12,665.81,0.689,124,2,126,1,Urban,urban,Is it a rural or an urban area,4.20,4.62,10.60,56.3,6.35,0.0512,3.1729,0.0504,5584,2023,537,125,0.0038,0,0.000,0
801,Qwen2.5-VL-3B,,106.30,72.88,179.18,0.194,121,2,123,1,Yes,yes,Is a commercial building present?,4.62,4.74,11.25,56.5,1.13,0.0093,0.5633,0.0092,5584,2023,537,122,0.0037,0,0.000,0
802,Qwen2.5-VL-3B,,117.07,72.75,189.82,0.205,123,2,125,0,0,24,What is the amount of water areas?,4.55,4.62,11.12,56.3,2.22,0.0180,1.1094,0.0177,5584,2023,537,124,0.0038,0,0.000,0
803,Qwen2.5-VL-3B,,106.57,72.78,179.35,0.194,121,2,123,1,Yes,yes,Is there a grass area?,4.07,4.22,10.33,56.2,1.03,0.0085,0.5171,0.0084,5584,2023,537,122,0.0037,0,0.000,0
804,Qwen2.5-VL-3B,,116.81,212.60,329.42,0.344,122,4,126,0,100,3329,What is the number of buildings?,4.25,4.54,10.65,56.6,3.18,0.0261,0.7958,0.0253,5584,2023,537,127,0.0039,0,0.000,0
805,Qwen2.5-VL-3B,,117.04,144.31,261.34,0.276,126,3,129,0,10,156,What is the amount of commercial buildings in the image?,4.37,4.54,10.88,56.5,2.16,0.0172,0.7213,0.0168,5584,2023,537,129,0.0039,0,0.000,0
806,Qwen2.5-VL-3B,,106.62,72.72,179.34,0.194,121,2,123,1,Yes,yes,Is there a water area?,4.44,4.62,10.99,56.9,1.10,0.0091,0.5504,0.0089,5584,2023,537,122,0.0037,0,0.000,0
807,Qwen2.5-VL-3B,,117.02,72.81,189.82,0.205,123,2,125,1,Yes,yes,Are there more buildings than water areas?,4.38,4.42,10.97,56.6,2.19,0.0178,1.0947,0.0175,5584,2023,537,124,0.0038,0,0.000,0
808,Qwen2.5-VL-3B,,106.38,72.89,179.27,0.193,120,2,122,1,Yes,yes,Is there a road?,3.93,4.07,10.25,56.0,1.03,0.0086,0.5131,0.0084,5584,2023,537,121,0.0037,0,0.000,0
809,Qwen2.5-VL-3B,,117.29,144.49,261.77,0.277,124,3,127,0,10,661,How many roads are there in the image?,4.08,4.22,10.50,56.5,2.10,0.0169,0.6987,0.0165,5584,2023,537,127,0.0039,0,0.000,0
810,Qwen2.5-VL-3B,,117.55,72.83,190.38,0.205,125,2,127,1,Yes,yes,Are there more farmlands than water areas?,4.30,4.46,10.87,56.5,2.16,0.0173,1.0819,0.0170,5584,2023,537,126,0.0038,0,0.000,0
811,Qwen2.5-VL-3B,,106.64,72.80,179.44,0.194,121,2,123,0,No,yes,Is a circular road present?,3.89,4.07,10.23,56.3,1.02,0.0085,0.5121,0.0083,5584,2023,537,122,0.0037,0,0.000,0
812,Qwen2.5-VL-3B,,117.01,72.75,189.76,0.205,123,2,125,1,Yes,yes,Are there more residential buildings than forests?,4.02,4.15,10.40,56.7,2.08,0.0169,1.0385,0.0166,5584,2023,537,124,0.0038,0,0.000,0
813,Qwen2.5-VL-3B,,106.64,72.74,179.38,0.194,121,2,123,1,Yes,yes,Is a residential building present?,3.77,3.95,10.02,55.8,1.00,0.0083,0.5016,0.0082,5584,2023,537,122,0.0037,0,0.000,0
814,Qwen2.5-VL-3B,,116.72,144.23,260.95,0.276,122,3,125,0,10,237,How many grass areas are there?,3.91,4.07,10.29,56.6,2.05,0.0168,0.6847,0.0164,5584,2023,537,125,0.0038,0,0.000,0
815,Qwen2.5-VL-3B,,106.29,72.87,179.16,0.194,120,2,122,1,Yes,yes,Is there a building?,4.21,4.34,10.78,56.7,1.08,0.0090,0.5395,0.0088,5584,2023,537,121,0.0037,0,0.000,0
816,Qwen2.5-VL-3B,,117.26,144.43,261.69,0.277,124,3,127,0,10,37,What is the amount of medium commercial buildings?,4.22,4.30,10.81,56.4,2.16,0.0174,0.7206,0.0170,5584,2023,537,127,0.0039,0,0.000,0
817,Qwen2.5-VL-3B,,116.77,72.85,189.62,0.204,122,2,124,1,Yes,yes,Is there a medium orchard?,4.34,4.50,10.97,56.5,2.19,0.0179,1.0928,0.0176,5584,2023,537,123,0.0038,0,0.000,0
818,Qwen2.5-VL-3B,,116.81,280.95,397.76,0.412,122,5,127,0,1000,3088,How many residential buildings are there?,4.13,4.54,10.58,56.5,4.19,0.0343,0.8380,0.0330,5584,2023,537,129,0.0039,0,0.000,0
819,Qwen2.5-VL-3B,,106.64,72.75,179.40,0.194,121,2,123,1,Yes,yes,Is a farmland present?,4.15,4.42,10.62,56.0,1.06,0.0088,0.5315,0.0086,5584,2023,537,122,0.0037,0,0.000,0
820,Qwen2.5-VL-3B,,117.20,72.73,189.93,0.205,124,2,126,0,1,16,What is the amount of small water areas?,4.12,4.22,10.50,56.3,2.10,0.0169,1.0481,0.0166,5584,2023,537,125,0.0038,0,0.000,0
821,Qwen2.5-VL-3B,,106.23,72.74,178.97,0.194,120,2,122,1,Yes,yes,Is a forest present?,3.93,4.18,10.11,56.2,1.01,0.0084,0.5061,0.0083,5584,2023,537,121,0.0037,0,0.000,0
822,Qwen2.5-VL-3B,,106.59,72.76,179.35,0.194,122,2,124,1,Yes,yes,Is there a rectangular commercial building?,3.90,3.92,10.13,56.2,1.01,0.0083,0.5072,0.0082,5584,2023,537,123,0.0038,0,0.000,0
823,Qwen2.5-VL-3B,,117.86,72.82,190.69,0.205,127,2,129,1,No,no,Is the number of roads equal to the number of buildings?,4.11,4.22,10.47,56.6,2.09,0.0165,1.0452,0.0162,5584,2023,537,128,0.0039,0,0.000,0
824,Qwen2.5-VL-3B,,117.07,280.58,397.65,0.412,123,5,128,0,1000,661,What is the amount of small roads?,4.11,4.50,10.39,56.7,4.11,0.0334,0.8221,0.0321,5584,2023,537,130,0.0040,0,0.000,0
825,Qwen2.5-VL-3B,,117.31,72.72,190.03,0.204,124,2,126,1,No,no,Are there less residential buildings than water areas?,4.12,4.46,10.46,56.5,2.07,0.0167,1.0353,0.0164,5584,2023,537,125,0.0038,0,0.000,0
826,Qwen2.5-VL-3B,,116.68,72.75,189.43,0.204,122,2,124,0,1,0,How many rectangular roads are there?,3.81,4.07,9.91,56.3,1.96,0.0161,0.9809,0.0158,5584,2023,537,123,0.0038,0,0.000,0
827,Qwen2.5-VL-3B,,117.33,143.67,261.00,0.276,124,3,127,0,10,72,What is the number of farmlands?,3.68,3.92,9.73,56.3,1.93,0.0155,0.6420,0.0152,5584,2023,537,127,0.0039,0,0.000,0
828,Qwen2.5-VL-3B,,117.00,72.81,189.82,0.204,123,2,125,1,Yes,yes,Are there more forests than water areas?,3.98,4.07,10.28,56.5,2.05,0.0166,1.0233,0.0164,5584,2023,537,124,0.0038,0,0.000,0
829,Qwen2.5-VL-3B,,117.54,72.89,190.43,0.205,125,2,127,1,Yes,yes,Is there a small commercial building in the image?,3.82,4.11,9.95,56.2,1.97,0.0158,0.9848,0.0155,5584,2023,537,126,0.0038,0,0.000,0
830,Qwen2.5-VL-3B,,116.79,72.78,189.57,0.204,122,2,124,0,1,149,What is the number of forests?,3.64,3.88,9.68,56.6,1.91,0.0157,0.9574,0.0154,5576,2031,537,123,0.0038,0,0.000,0
831,Qwen2.5-VL-3B,,117.11,72.92,190.04,0.205,123,2,125,1,Yes,yes,Are there less medium roads than roads?,3.61,3.84,9.54,56.6,1.89,0.0154,0.9441,0.0151,5576,2031,537,124,0.0038,0,0.000,0
832,Qwen2.5-VL-3B,,117.00,72.83,189.84,0.204,123,2,125,1,0,0,What is the amount of circular roads?,3.59,3.80,9.49,56.5,1.88,0.0153,0.9392,0.0150,5577,2030,537,124,0.0038,0,0.000,0
833,Qwen2.5-VL-3B,,117.26,72.85,190.11,0.205,124,2,126,1,No,no,Are there less buildings than square water areas?,3.56,3.76,9.46,56.5,1.87,0.0151,0.9356,0.0149,5577,2030,537,125,0.0038,0,0.000,0
834,Qwen2.5-VL-3B,,116.79,72.83,189.62,0.205,122,2,124,1,Yes,yes,Is a square residential building present?,3.56,3.76,9.47,56.4,1.87,0.0154,0.9364,0.0151,5577,2030,537,123,0.0038,0,0.000,0
835,Qwen2.5-VL-3B,,117.91,72.87,190.78,0.206,126,2,128,0,Yes,no,Are there less residential buildings than forests in the image?,3.56,3.76,9.50,56.1,1.88,0.0149,0.9396,0.0147,5578,2029,537,127,0.0039,0,0.000,0
836,Qwen2.5-VL-3B,,118.68,72.78,191.46,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of water areas?,3.56,3.76,9.48,56.2,1.88,0.0146,0.9386,0.0143,5577,2030,537,130,0.0040,0,0.000,0
837,Qwen2.5-VL-3B,,117.33,144.48,261.81,0.277,124,3,127,0,10,80,What is the number of rectangular grass areas?,3.52,3.72,9.47,56.1,1.87,0.0151,0.6244,0.0148,5578,2029,537,127,0.0039,0,0.000,0
838,Qwen2.5-VL-3B,,117.12,72.83,189.94,0.205,123,2,125,0,1,6,How many medium water areas are there?,3.90,3.99,10.16,56.2,2.02,0.0164,1.0112,0.0162,5578,2029,537,124,0.0038,0,0.000,0
839,Qwen2.5-VL-3B,,116.74,72.80,189.54,0.204,122,2,124,1,Yes,yes,Are there more buildings than roads?,3.78,4.07,9.93,56.2,1.96,0.0161,0.9819,0.0158,5578,2029,537,123,0.0038,0,0.000,0
840,Qwen2.5-VL-3B,,106.28,72.71,178.99,0.194,120,2,122,0,No,yes,Is a parking present?,3.64,3.92,9.67,56.2,0.97,0.0081,0.4843,0.0079,5578,2029,537,121,0.0037,0,0.000,0
841,Qwen2.5-VL-3B,,117.11,72.78,189.89,0.205,123,2,125,1,Yes,yes,Are there more residential buildings than roads?,3.81,3.99,9.91,56.4,1.98,0.0161,0.9899,0.0158,5578,2029,537,124,0.0038,0,0.000,0
842,Qwen2.5-VL-3B,,117.00,72.76,189.76,0.204,123,2,125,0,0,25,What is the number of parkings?,3.74,4.03,9.85,56.4,1.95,0.0158,0.9739,0.0156,5578,2029,537,124,0.0038,0,0.000,0
843,Qwen2.5-VL-3B,,118.42,72.85,191.27,0.206,128,2,130,0,Yes,no,Are there more farmlands than commercial buildings in the image?,3.60,3.84,9.71,56.3,1.92,0.0150,0.9604,0.0148,5578,2029,537,129,0.0039,0,0.000,0
844,Qwen2.5-VL-3B,,106.65,72.91,179.55,0.195,123,2,125,0,Yes,no,Are there less residential buildings than roads?,3.54,3.80,9.62,55.9,0.96,0.0078,0.4817,0.0077,5578,2029,537,124,0.0038,0,0.000,0
845,Qwen2.5-VL-3B,,116.78,72.79,189.57,0.204,122,2,124,1,Yes,yes,Is a circular grass area present?,3.73,3.92,9.88,56.2,1.97,0.0162,0.9872,0.0159,5578,2029,537,123,0.0038,0,0.000,0
846,Qwen2.5-VL-3B,,117.32,72.83,190.16,0.205,124,2,126,1,No,no,Are there more water areas than residential buildings?,3.73,4.03,9.83,56.1,1.95,0.0157,0.9729,0.0154,5578,2029,537,125,0.0038,0,0.000,0
847,Qwen2.5-VL-3B,,116.77,72.84,189.61,0.204,122,2,124,1,Yes,yes,Is a small residential building present?,3.59,3.88,9.66,56.1,1.91,0.0156,0.9545,0.0154,5579,2028,537,123,0.0038,0,0.000,0
848,Qwen2.5-VL-3B,,117.39,72.92,190.32,0.205,124,2,126,0,No,yes,Are there less wetlands than water areas?,3.55,3.80,9.58,56.1,1.89,0.0153,0.9466,0.0150,5579,2028,537,125,0.0038,0,0.000,0
849,Qwen2.5-VL-3B,,117.13,72.83,189.96,0.205,125,2,127,0,No,yes,Are there more water areas than square residential buildings?,3.55,3.80,9.56,56.0,1.89,0.0151,0.9456,0.0149,5579,2028,537,126,0.0038,0,0.000,0
850,Qwen2.5-VL-3B,,106.65,72.82,179.47,0.194,124,2,126,1,No,no,Are there more square roads than residential buildings?,3.48,3.76,9.52,56.2,0.95,0.0077,0.4768,0.0076,5579,2028,537,125,0.0038,0,0.000,0
851,Qwen2.5-VL-3B,,106.70,72.91,179.61,0.194,123,2,125,1,No,no,Are there less roads than grass areas?,3.60,3.64,9.74,56.2,0.98,0.0079,0.4877,0.0078,5579,2028,537,124,0.0038,0,0.000,0
852,Qwen2.5-VL-3B,,118.69,72.84,191.54,0.207,129,2,131,1,No,no,Is the number of circular residential buildings equal to the number of roads?,3.97,4.07,10.29,56.6,2.06,0.0160,1.0298,0.0157,5579,2028,537,130,0.0040,0,0.000,0
853,Qwen2.5-VL-3B,,106.55,72.72,179.27,0.194,122,2,124,1,Yes,yes,Is there a rectangular water area?,3.93,4.26,10.25,56.2,1.03,0.0084,0.5131,0.0083,5579,2028,537,123,0.0038,0,0.000,0
854,Qwen2.5-VL-3B,,133.74,72.75,206.50,0.220,133,2,135,0,2,1,How many small place of worships on the left of a  commercial building are there?,3.89,3.99,10.18,56.2,2.04,0.0153,1.0202,0.0151,5579,2028,537,134,0.0041,0,0.000,0
855,Qwen2.5-VL-3B,,116.99,72.81,189.80,0.205,123,2,125,1,Yes,yes,Are there more buildings than parkings?,3.91,4.22,10.23,56.4,2.03,0.0165,1.0147,0.0162,5579,2028,537,124,0.0038,0,0.000,0
856,Qwen2.5-VL-3B,,106.58,72.80,179.37,0.195,124,2,126,1,Yes,yes,Are there more commercial buildings than parkings?,3.71,4.03,10.00,56.0,1.00,0.0081,0.5006,0.0079,5579,2028,537,125,0.0038,0,0.000,0
857,Qwen2.5-VL-3B,,117.05,144.39,261.44,0.276,123,3,126,0,10,6,What is the number of orchards?,3.78,3.92,10.09,56.1,2.02,0.0165,0.6747,0.0161,5579,2028,537,126,0.0038,0,0.000,0
858,Qwen2.5-VL-3B,,116.81,72.72,189.53,0.204,122,2,124,0,1,0,How many large roads are there?,4.11,4.15,10.64,56.3,2.13,0.0175,1.0651,0.0172,5579,2028,537,123,0.0038,0,0.000,0
859,Qwen2.5-VL-3B,,117.05,72.89,189.93,0.204,123,2,125,1,Yes,yes,Are there more roads than water areas?,3.95,4.34,10.26,56.6,2.03,0.0165,1.0154,0.0162,5579,2028,537,124,0.0038,0,0.000,0
860,Qwen2.5-VL-3B,,118.38,72.86,191.25,0.206,128,2,130,1,No,no,Is the number of buildings equal to the number of square roads?,3.72,4.07,9.93,56.4,1.97,0.0154,0.9829,0.0151,5579,2028,537,129,0.0039,0,0.000,0
861,Qwen2.5-VL-3B,,117.24,72.89,190.13,0.204,125,2,127,0,No,yes,Is there a circular residential building in the image?,3.62,3.96,9.70,56.4,1.92,0.0154,0.9610,0.0151,5579,2028,537,126,0.0038,0,0.000,0
862,Qwen2.5-VL-3B,,117.28,72.84,190.12,0.205,124,2,126,0,1,12,What is the amount of medium parkings?,3.60,3.92,9.57,56.4,1.89,0.0153,0.9472,0.0150,5579,2028,537,125,0.0038,0,0.000,0
863,Qwen2.5-VL-3B,,118.44,72.95,191.38,0.206,128,2,130,1,No,no,Is the number of roads equal to the number of residential buildings?,3.56,3.88,9.51,56.1,1.88,0.0147,0.9406,0.0145,5579,2028,537,129,0.0039,0,0.000,0
864,Qwen2.5-VL-3B,,116.74,72.83,189.57,0.204,122,2,124,0,1,39,How many large forests are there?,3.59,3.92,9.48,56.1,1.88,0.0154,0.9382,0.0151,5576,2031,537,123,0.0038,0,0.000,0
865,Qwen2.5-VL-3B,,118.47,72.78,191.25,0.206,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of forests?,3.53,3.84,9.52,56.1,1.89,0.0147,0.9426,0.0145,5577,2030,537,129,0.0039,0,0.000,0
