question_id,latency_sec,correct,model_response,ground_truth,question_text,avg_cpu_gpu_cv_w,max_cpu_gpu_cv_w,integrated_cpu_gpu_cv_w,avg_vdd_soc_w,max_vdd_soc_w,integrated_vdd_soc_w,avg_vdd_in_w,max_vdd_in_w,integrated_vdd_in_w,max_gpu_temp_c
614,9.583,1,No,no,Is the number of roads equal to the number of commercial buildings?,1.80,2.15,1.80,1.97,2.11,1.97,7.37,7.89,7.38,52.1
617,9.366,0,No,yes,Is there a residential building?,1.78,2.07,1.79,1.97,2.11,1.97,7.35,7.72,7.35,52.0
616,9.618,1,Yes,yes,Are there less buildings than roads?,1.80,2.07,1.80,1.96,2.11,1.96,7.36,7.72,7.36,52.0
619,9.888,0,1000,0,What is the amount of square commercial buildings?,1.80,2.19,1.80,1.97,2.11,1.97,7.36,8.08,7.36,51.9
618,10.081,0,100,17,What is the amount of small water areas?,1.81,2.23,1.81,1.97,2.15,1.97,7.38,8.28,7.38,52.1
623,5.496,0,3,25,How many medium forests are there in the image?,1.72,1.87,1.72,1.93,2.11,1.93,7.20,7.76,7.20,51.9
621,8.492,0,Yes,no,Is there a circular commercial building?,1.77,1.99,1.78,1.97,2.15,1.97,7.37,8.08,7.37,52.0
620,8.719,0,No,yes,Is a commercial building present?,1.78,1.99,1.78,1.98,2.15,1.98,7.38,8.08,7.38,52.0
622,8.666,0,Yes,no,Is there a square residential building?,1.79,1.99,1.79,1.98,2.15,1.98,7.39,8.08,7.39,52.1
627,7.193,1,Yes,yes,Is there a nature reserve?,1.75,2.03,1.75,1.95,2.11,1.95,7.27,7.72,7.27,51.9
624,9.234,1,No,no,Is the number of square water areas equal to the number of commercial buildings?,1.78,2.03,1.78,1.97,2.15,1.97,7.37,8.08,7.37,51.9
625,9.582,0,No,yes,Is there a building?,1.80,2.07,1.80,1.97,2.15,1.97,7.39,8.08,7.39,52.0
626,10.007,0,1000,1,What is the amount of medium residential buildings?,1.81,2.11,1.81,1.98,2.19,1.98,7.42,8.24,7.41,52.0
628,8.908,0,Yes,no,Are there more buildings than roads?,1.76,1.99,1.76,1.96,2.11,1.96,7.31,7.76,7.31,52.1
630,8.897,0,Yes,no,Are there less water areas than residential buildings?,1.76,1.99,1.76,1.96,2.11,1.96,7.32,7.76,7.32,52.1
629,9.249,1,No,no,Is the number of large roads equal to the number of forests?,1.77,2.11,1.77,1.96,2.11,1.96,7.33,8.08,7.33,52.0
631,9.289,0,100,41,What is the amount of grass areas?,1.77,2.15,1.77,1.96,2.15,1.96,7.33,8.16,7.33,52.0
634,7.013,1,No,no,Is the number of residential buildings equal to the number of roads in the image?,1.76,1.99,1.76,1.94,2.07,1.94,7.27,7.72,7.27,52.0
635,8.921,0,No,yes,Is a rectangular water area present?,1.79,1.99,1.79,1.96,2.15,1.96,7.35,8.08,7.36,52.0
633,9.109,0,Yes,no,Are there more residential buildings than roads?,1.80,2.07,1.80,1.96,2.15,1.96,7.37,8.08,7.37,52.0
632,9.333,0,100,7,What is the amount of square water areas?,1.80,2.11,1.80,1.97,2.15,1.97,7.38,8.08,7.38,52.1
636,5.722,1,No,no,Is the number of buildings equal to the number of water areas?,1.72,1.95,1.72,1.93,2.07,1.93,7.18,7.72,7.19,51.9
638,9.526,1,No,no,Is the number of commercial buildings equal to the number of water areas in the image?,1.79,2.03,1.79,1.96,2.15,1.96,7.34,8.00,7.35,52.0
637,9.482,1,1,1,What is the number of circular forests in the image?,1.80,2.03,1.80,1.97,2.15,1.97,7.36,8.00,7.37,52.0
639,9.914,0,1000,13,What is the amount of small residential buildings?,1.81,2.15,1.81,1.97,2.15,1.97,7.38,8.16,7.38,52.1
641,5.786,0,No,yes,Is a medium building present?,1.73,1.95,1.73,1.93,2.11,1.93,7.20,7.72,7.20,51.9
643,8.755,0,Yes,no,Are there less residential buildings than heaths?,1.79,2.03,1.79,1.97,2.15,1.97,7.36,8.04,7.37,52.0
640,8.898,1,Yes,yes,Are there less residential buildings than roads?,1.80,2.03,1.80,1.97,2.15,1.97,7.37,8.00,7.38,52.0
642,8.986,0,4,175,How many roads at the bottom of a  residential building are there?,1.79,2.03,1.79,1.97,2.15,1.97,7.37,8.04,7.37,52.0
647,6.973,0,0,15,What is the number of residential buildings at the bottom of a  road?,1.74,1.87,1.74,1.95,2.11,1.95,7.26,7.76,7.26,51.9
646,8.857,0,No,yes,Is a medium commercial building present?,1.78,1.99,1.78,1.97,2.15,1.97,7.34,8.04,7.35,52.1
645,8.872,1,Yes,yes,Are there more roads than buildings?,1.77,2.03,1.78,1.97,2.15,1.97,7.34,8.04,7.35,52.1
644,9.036,0,Yes,no,Are there more buildings next to a  road than buildings?,1.78,2.03,1.78,1.96,2.15,1.96,7.35,8.04,7.35,52.1
648,7.158,0,Yes,no,Are there less forests than residential buildings?,1.76,2.03,1.76,1.95,2.11,1.95,7.29,7.76,7.29,52.0
651,9.191,1,Yes,yes,Are there more forests than commercial buildings?,1.79,2.03,1.79,1.97,2.15,1.97,7.38,8.04,7.38,52.0
649,9.564,1,No,no,Is the number of forests equal to the number of commercial buildings?,1.80,2.07,1.80,1.98,2.15,1.98,7.39,8.04,7.39,52.0
650,9.614,0,40,93,What is the amount of large forests?,1.79,2.07,1.79,1.98,2.15,1.98,7.38,8.04,7.39,52.0
655,7.058,0,0,15,What is the amount of residential buildings at the top of a  water area?,1.74,1.87,1.75,1.95,2.07,1.95,7.26,7.72,7.26,52.0
654,8.971,1,No,no,Is the number of commercial buildings equal to the number of roads?,1.78,1.99,1.78,1.96,2.15,1.96,7.34,8.04,7.35,51.9
653,8.956,0,No,yes,Is there a building on the right of a  road?,1.78,1.99,1.78,1.96,2.15,1.96,7.34,8.04,7.34,51.9
652,9.104,0,3,1,How many square forests are there in the image?,1.79,2.03,1.79,1.97,2.15,1.97,7.35,8.04,7.36,51.9
656,9.086,1,No,no,Is the number of water areas equal to the number of buildings?,1.76,1.99,1.76,1.95,2.11,1.95,7.28,7.72,7.28,51.9
659,9.057,1,No,no,Is the number of grass areas equal to the number of residential buildings?,1.76,1.99,1.76,1.95,2.11,1.95,7.30,7.76,7.30,52.0
657,9.430,1,No,no,Is a circular road present in the image?,1.77,2.11,1.77,1.96,2.11,1.95,7.32,8.12,7.32,52.0
658,9.467,0,100,14,What is the amount of heaths?,1.77,2.11,1.77,1.95,2.15,1.95,7.31,8.12,7.31,52.0
660,8.762,1,No,no,Is the number of commercial buildings equal to the number of forests?,1.75,1.95,1.75,1.95,2.11,1.95,7.29,7.76,7.30,51.9
662,8.771,0,Yes,no,Are there more commercial buildings than water areas?,1.75,1.99,1.75,1.95,2.11,1.95,7.29,7.72,7.29,52.0
661,9.151,0,100,13,What is the number of farmlands?,1.76,2.11,1.76,1.95,2.11,1.95,7.31,8.04,7.31,52.1
663,9.108,1,Yes,yes,Are there less grass areas than roads in the image?,1.77,2.11,1.77,1.96,2.11,1.95,7.32,8.08,7.32,52.0
666,5.678,0,Yes,no,Are there less roads than water areas?,1.73,1.95,1.73,1.92,2.07,1.92,7.19,7.72,7.19,51.9
664,8.973,1,Yes,yes,Are there less commercial buildings than forests in the image?,1.78,1.95,1.78,1.97,2.15,1.97,7.36,8.08,7.36,52.1
665,9.312,0,10,0,How many rectangular nature reserves are there?,1.79,1.99,1.79,1.97,2.15,1.97,7.38,8.08,7.38,52.0
667,9.538,0,1000,1,How many industrials are there?,1.79,2.03,1.79,1.97,2.15,1.97,7.39,8.08,7.39,52.0
668,6.996,1,Yes,yes,Is there a small forest?,1.75,1.91,1.75,1.94,2.07,1.94,7.27,7.72,7.27,52.0
669,8.906,0,3,14,What is the number of buildings next to a  water area?,1.78,1.99,1.78,1.96,2.15,1.96,7.36,8.08,7.36,52.1
671,8.863,1,0,0,What is the amount of rectangular roads?,1.79,1.99,1.79,1.96,2.15,1.96,7.35,8.08,7.36,52.1
670,9.280,0,10,3,What is the number of parkings?,1.80,2.11,1.80,1.97,2.15,1.97,7.38,8.16,7.38,52.0
672,6.962,0,Yes,no,Is a medium road present?,1.74,1.87,1.74,1.95,2.11,1.95,7.26,7.72,7.26,52.0
675,8.827,1,Yes,yes,Are there more water areas than commercial buildings?,1.78,2.03,1.78,1.97,2.15,1.97,7.36,8.08,7.36,52.0
674,8.860,1,Yes,yes,Is a heath next to a  commercial building present?,1.78,2.03,1.78,1.97,2.15,1.97,7.35,8.08,7.36,52.0
673,9.017,1,Yes,yes,Is a farmland present?,1.79,2.07,1.79,1.97,2.15,1.97,7.37,8.08,7.37,52.0
677,7.054,1,Yes,yes,Is there a small water area?,1.74,1.87,1.74,1.95,2.07,1.95,7.26,7.72,7.26,51.9
676,8.962,0,Yes,no,Are there more residential buildings than forests?,1.77,1.99,1.77,1.96,2.15,1.96,7.33,8.04,7.33,52.1
678,8.945,1,Yes,yes,Are there less commercial buildings than grass areas?,1.78,1.99,1.78,1.97,2.15,1.97,7.34,8.08,7.35,52.0
679,9.100,1,No,no,Is the number of roads equal to the number of small residential buildings?,1.78,2.11,1.78,1.97,2.15,1.97,7.35,8.08,7.35,52.0
682,5.641,1,Yes,yes,Are there more roads than water areas?,1.72,1.95,1.73,1.93,2.07,1.93,7.20,7.72,7.20,51.9
680,9.549,1,Yes,yes,Are there less buildings than water areas?,1.80,2.03,1.80,1.97,2.15,1.97,7.38,8.04,7.38,51.9
681,9.575,1,No,no,Is there a circular residential building in the image?,1.80,2.03,1.80,1.97,2.15,1.97,7.38,8.04,7.39,51.9
683,9.563,0,10,2,What is the number of medium commercial buildings?,1.80,2.03,1.80,1.97,2.15,1.97,7.39,8.04,7.39,51.9
684,6.960,1,Yes,yes,Is a road on the right of a  water area present?,1.75,1.95,1.75,1.95,2.07,1.95,7.27,7.76,7.27,52.0
687,8.873,0,Yes,no,Are there less roads than residential buildings?,1.78,1.99,1.78,1.96,2.15,1.97,7.36,8.08,7.36,51.9
685,8.865,0,No,yes,Is a rectangular building present?,1.78,1.99,1.79,1.97,2.15,1.97,7.36,8.08,7.36,52.0
686,9.017,1,Yes,yes,Are there more forests than residential buildings?,1.79,2.03,1.79,1.97,2.15,1.97,7.37,8.08,7.37,52.0
689,6.834,0,No,yes,Is there a water area at the top of a  residential building?,1.73,1.87,1.73,1.95,2.11,1.95,7.27,7.76,7.27,52.0
688,8.822,1,No,no,Is the number of residential buildings equal to the number of parkings?,1.78,1.99,1.78,1.98,2.15,1.98,7.37,8.08,7.37,52.0
691,8.863,1,Yes,yes,Are there less water areas than forests?,1.77,1.99,1.78,1.98,2.15,1.98,7.37,8.08,7.37,52.0
690,9.068,1,Yes,yes,Are there less residential buildings than grass areas?,1.78,2.07,1.78,1.98,2.15,1.98,7.38,8.08,7.38,52.0
695,7.130,1,Yes,yes,Are there more water areas than large roads?,1.76,2.03,1.76,1.96,2.11,1.96,7.30,7.76,7.30,52.0
694,9.185,1,Yes,yes,Is there a large water area?,1.79,2.03,1.79,1.98,2.15,1.98,7.38,8.00,7.38,52.0
693,9.175,0,Yes,no,Are there less rectangular forests than water areas?,1.79,2.03,1.79,1.98,2.15,1.98,7.39,8.00,7.39,52.0
692,9.322,1,No,no,Is the number of commercial buildings equal to the number of rectangular roads?,1.80,2.03,1.80,1.98,2.15,1.98,7.40,8.04,7.40,52.0
698,7.073,1,No,no,Is the number of water areas equal to the number of roads?,1.76,1.99,1.76,1.94,2.07,1.94,7.25,7.72,7.26,52.0
697,8.996,1,No,no,Is there a rectangular road?,1.78,1.99,1.79,1.96,2.15,1.96,7.34,8.04,7.34,52.0
696,8.978,1,No,no,Are there more circular commercial buildings than commercial buildings?,1.79,1.99,1.79,1.96,2.15,1.96,7.34,8.08,7.34,52.1
699,9.113,0,Yes,no,Are there less forests than commercial buildings?,1.80,2.07,1.80,1.96,2.15,1.96,7.37,8.08,7.37,52.1
702,6.771,0,No,yes,Is a commercial building present?,1.73,1.87,1.73,1.95,2.11,1.95,7.26,7.76,7.27,52.1
701,8.783,0,Yes,no,Are there more large residential buildings than commercial buildings?,1.78,1.99,1.78,1.98,2.19,1.98,7.37,8.08,7.38,52.1
700,9.016,1,Rural,rural,Is it a rural or an urban area,1.78,2.03,1.78,1.98,2.15,1.98,7.37,8.08,7.38,52.1
703,9.571,0,1000,193,What is the amount of roads?,1.81,2.15,1.81,1.99,2.19,1.99,7.43,8.36,7.43,52.1
707,5.689,0,1,14,What is the number of water areas?,1.73,1.95,1.73,1.93,2.07,1.93,7.20,7.76,7.20,51.9
704,9.634,0,No,yes,Is a building present in the image?,1.80,2.07,1.80,1.97,2.15,1.97,7.37,8.04,7.37,52.1
705,9.795,0,10,19,How many orchards are there in the image?,1.81,2.07,1.81,1.97,2.15,1.97,7.39,8.04,7.39,52.2
706,10.047,0,1500,80,What is the amount of grass areas?,1.81,2.11,1.81,1.97,2.15,1.97,7.40,8.08,7.40,52.2
710,6.795,0,No,yes,Is a road present?,1.75,1.95,1.75,1.95,2.07,1.94,7.26,7.72,7.26,52.1
711,8.685,1,Yes,yes,Is there a medium building?,1.79,1.99,1.79,1.96,2.15,1.97,7.36,8.08,7.36,52.1
708,8.656,1,Yes,yes,Is a grass area present?,1.79,1.99,1.79,1.96,2.15,1.96,7.35,8.08,7.36,52.1
709,8.833,0,No,yes,Is a water area present?,1.79,1.99,1.79,1.97,2.15,1.97,7.36,8.08,7.36,52.1
712,6.833,1,0,0,How many square roads are there?,1.74,1.87,1.74,1.95,2.11,1.95,7.26,7.76,7.26,52.0
713,8.745,0,No,yes,Is there a residential building?,1.78,1.99,1.78,1.97,2.15,1.97,7.35,8.08,7.35,52.1
714,9.521,0,100,88,What is the number of forests?,1.80,2.07,1.80,1.98,2.15,1.98,7.40,8.08,7.40,52.0
715,9.860,0,1000,1,How many commercial buildings are there?,1.81,2.07,1.81,1.98,2.19,1.98,7.43,8.16,7.43,52.1
716,5.674,0,No,yes,Is there a large water area?,1.73,1.95,1.73,1.93,2.07,1.93,7.19,7.72,7.20,52.0
717,9.194,1,No,no,Is a circular building present in the image?,1.79,2.07,1.80,1.97,2.15,1.97,7.37,8.04,7.37,52.1
719,9.551,1,No,no,Is the number of residential buildings equal to the number of roads?,1.81,2.07,1.81,1.97,2.15,1.97,7.39,8.04,7.39,52.1
718,9.953,0,100,331,What is the number of residential buildings?,1.81,2.15,1.82,1.97,2.19,1.97,7.41,8.28,7.41,52.1
723,5.919,0,0,334,What is the number of buildings in the image?,1.74,2.03,1.74,1.93,2.11,1.93,7.20,7.72,7.20,52.0
720,9.248,0,Yes,no,Is there a circular commercial building?,1.80,2.03,1.80,1.97,2.15,1.97,7.37,8.04,7.37,52.2
722,10.012,0,1000,12,What is the amount of small water areas?,1.81,2.03,1.81,1.98,2.15,1.98,7.42,8.12,7.42,52.2
721,10.543,0,100000,36,What is the amount of farmlands?,1.83,2.07,1.83,1.99,2.19,1.99,7.47,8.24,7.47,52.2
726,8.970,1,Yes,yes,Is a forest present?,1.79,2.07,1.79,1.97,2.11,1.97,7.36,7.80,7.37,52.1
724,8.969,0,10,1,What is the number of medium water areas?,1.78,2.07,1.78,1.97,2.11,1.97,7.36,7.80,7.36,52.1
727,9.335,1,Yes,yes,Is there a rectangular building?,1.80,2.15,1.80,1.97,2.11,1.97,7.38,8.12,7.37,52.1
725,9.941,0,1000,31,What is the number of small forests?,1.82,2.23,1.82,1.99,2.23,1.99,7.43,8.48,7.43,52.1
730,6.993,0,No,yes,Are there more residential buildings than roads in the image?,1.73,1.87,1.74,1.95,2.11,1.95,7.26,7.76,7.26,52.1
731,8.896,0,Yes,no,Are there more grass areas than buildings in the image?,1.77,1.99,1.77,1.97,2.15,1.97,7.35,8.04,7.35,52.2
728,8.884,1,Yes,yes,Are there more water areas than commercial buildings?,1.78,1.99,1.78,1.97,2.15,1.97,7.35,8.04,7.35,52.2
729,9.227,0,10,1,What is the amount of large water areas?,1.79,2.11,1.79,1.97,2.15,1.97,7.37,8.12,7.37,52.2
732,7.140,1,No,no,Are there more large roads than forests?,1.75,1.95,1.75,1.94,2.07,1.94,7.25,7.72,7.26,52.0
735,9.031,1,No,no,Is the number of commercial buildings equal to the number of roads?,1.78,1.99,1.78,1.96,2.15,1.96,7.34,8.04,7.34,52.2
734,9.034,0,Yes,no,Are there less residential buildings than water areas?,1.78,1.99,1.78,1.96,2.15,1.96,7.33,8.04,7.33,52.1
733,9.183,1,No,no,Is the number of residential buildings equal to the number of water areas?,1.79,2.11,1.79,1.96,2.15,1.96,7.35,8.00,7.35,52.2
737,7.153,1,Yes,yes,Is there a small residential building?,1.75,2.03,1.75,1.95,2.11,1.95,7.27,7.76,7.27,52.0
739,9.206,0,1,4,What is the number of rectangular water areas?,1.79,2.03,1.79,1.97,2.15,1.97,7.38,8.08,7.38,52.2
738,9.181,1,0,0,What is the number of circular buildings?,1.79,2.03,1.79,1.97,2.15,1.98,7.38,8.08,7.38,52.1
736,9.338,1,Yes,yes,Is a orchard present?,1.80,2.07,1.80,1.97,2.15,1.97,7.39,8.08,7.39,52.1
742,5.566,1,Yes,yes,Is a farmland present?,1.73,1.95,1.73,1.93,2.07,1.93,7.19,7.76,7.20,52.0
743,8.830,1,No,no,Is the number of residential buildings equal to the number of circular grass areas?,1.79,1.95,1.79,1.97,2.15,1.97,7.35,8.00,7.35,52.1
741,8.770,1,No,no,Is the number of forests equal to the number of residential buildings in the image?,1.79,1.95,1.79,1.97,2.15,1.97,7.36,8.00,7.37,52.1
740,9.221,0,1500,1,What is the amount of medium residential buildings?,1.79,2.07,1.79,1.97,2.15,1.97,7.36,8.12,7.36,52.2
744,7.133,0,0,330,How many small residential buildings are there in the image?,1.75,1.95,1.75,1.94,2.07,1.94,7.25,7.72,7.25,52.1
746,8.990,1,Yes,yes,Is there a water area next to a  forest?,1.79,1.99,1.79,1.97,2.15,1.97,7.36,8.08,7.36,52.0
745,8.980,1,No,no,Is the number of residential buildings equal to the number of orchards?,1.79,1.99,1.79,1.96,2.15,1.96,7.34,8.08,7.35,52.1
747,9.596,0,100,193,What is the number of small roads?,1.81,2.15,1.81,1.97,2.19,1.97,7.39,8.36,7.39,52.1
749,5.873,1,Yes,yes,Are there less water areas than residential buildings?,1.73,1.95,1.73,1.92,2.07,1.92,7.19,7.72,7.19,52.0
750,9.033,0,1,3,How many circular water areas are there in the image?,1.79,1.99,1.79,1.97,2.15,1.97,7.36,8.04,7.36,52.1
751,9.450,0,100,9,What is the amount of residential areas?,1.79,1.99,1.79,1.97,2.15,1.97,7.37,8.04,7.38,52.1
748,9.656,0,100,0,What is the amount of medium roads?,1.80,2.07,1.80,1.98,2.19,1.98,7.40,8.20,7.40,52.1
752,5.576,1,Yes,yes,Is there a medium water area?,1.72,1.87,1.73,1.93,2.11,1.94,7.20,7.80,7.20,52.1
755,8.579,0,Yes,no,Are there more large forests than buildings?,1.78,1.99,1.78,1.98,2.15,1.98,7.36,8.04,7.36,52.1
754,8.803,0,Yes,no,Is there a large building?,1.78,1.99,1.78,1.98,2.15,1.98,7.37,8.04,7.37,52.1
753,8.765,1,Yes,yes,Are there less water areas than rectangular buildings?,1.79,1.99,1.79,1.98,2.15,1.98,7.38,8.04,7.38,52.1
758,5.822,1,No,no,Is the number of water areas equal to the number of residential buildings?,1.73,1.99,1.74,1.93,2.07,1.93,7.19,7.72,7.19,52.0
759,8.737,1,Yes,yes,Are there less roads than residential buildings?,1.79,1.99,1.79,1.97,2.15,1.97,7.36,8.08,7.36,52.1
756,8.925,1,Yes,yes,Are there less forests than roads?,1.79,1.99,1.79,1.97,2.15,1.97,7.37,8.08,7.37,52.0
757,8.954,0,No,yes,Are there more rectangular buildings than forests?,1.79,1.99,1.79,1.97,2.15,1.97,7.36,8.04,7.36,52.2
761,6.894,0,No,yes,Is a commercial building next to a  water area present?,1.73,1.87,1.74,1.95,2.11,1.95,7.26,7.76,7.26,52.0
763,8.795,0,No,yes,Is there a medium residential building in the image?,1.77,1.99,1.78,1.97,2.15,1.97,7.35,8.08,7.36,52.0
762,8.786,1,0,0,What is the amount of large buildings?,1.78,1.99,1.78,1.97,2.15,1.97,7.36,8.08,7.36,52.1
760,9.328,0,100,14,What is the amount of rectangular forests?,1.80,2.15,1.80,1.98,2.19,1.98,7.39,8.28,7.39,52.1
764,6.759,0,Yes,no,Is there a circular grass area?,1.73,1.87,1.73,1.96,2.11,1.96,7.27,7.76,7.28,52.0
765,8.670,1,No,no,Is the number of roads equal to the number of water areas?,1.77,1.99,1.77,1.97,2.15,1.97,7.35,8.04,7.36,52.0
767,8.660,1,Yes,yes,Is a small forest present?,1.77,2.03,1.77,1.97,2.15,1.98,7.36,8.04,7.36,52.0
766,8.824,0,0,1,What is the number of commercial buildings at the bottom of a  water area?,1.78,2.03,1.78,1.98,2.15,1.98,7.38,8.04,7.38,52.1
771,8.868,1,0,0,How many circular commercial buildings are there?,1.76,1.99,1.76,1.97,2.11,1.97,7.31,7.76,7.31,52.1
770,9.239,1,No,no,Is the number of residential buildings equal to the number of forests?,1.77,2.07,1.77,1.96,2.11,1.96,7.33,7.85,7.33,52.1
769,9.294,0,10,1,How many medium buildings are there?,1.77,2.07,1.77,1.97,2.11,1.96,7.33,7.89,7.33,52.1
768,9.285,0,100,0,How many medium commercial buildings are there?,1.77,2.07,1.77,1.97,2.11,1.97,7.33,7.96,7.33,52.0
773,6.794,1,Yes,yes,Are there less water areas than grass areas?,1.73,1.87,1.74,1.96,2.11,1.96,7.28,7.72,7.28,52.0
775,8.846,1,No,no,Is there a large road in the image?,1.77,1.99,1.77,1.97,2.15,1.97,7.36,8.04,7.37,52.0
774,8.833,0,3,0,What is the number of circular roads?,1.77,1.99,1.77,1.98,2.15,1.98,7.36,8.04,7.36,52.0
772,9.049,1,Yes,yes,Are there less medium residential buildings than water areas?,1.77,1.99,1.78,1.98,2.15,1.98,7.37,8.04,7.37,52.0
777,8.839,0,Yes,no,Are there more water areas than forests in the image?,1.77,2.07,1.77,1.96,2.11,1.96,7.32,7.76,7.33,52.0
778,9.138,1,No,no,Is the number of farmlands equal to the number of commercial buildings in the image?,1.78,2.07,1.78,1.96,2.11,1.96,7.34,7.76,7.34,52.1
779,9.127,0,100,1,What is the number of small commercial buildings?,1.78,2.07,1.78,1.96,2.11,1.96,7.34,7.76,7.34,52.0
776,9.069,0,No,yes,Is a square water area present?,1.79,2.07,1.79,1.97,2.11,1.97,7.35,7.80,7.35,52.1
783,6.759,1,Yes,yes,Are there less grass areas than residential buildings?,1.73,1.87,1.73,1.95,2.07,1.95,7.25,7.72,7.25,52.0
782,8.671,1,No,no,Is the number of water areas equal to the number of buildings?,1.77,1.99,1.77,1.96,2.15,1.96,7.33,8.04,7.34,52.1
781,8.652,0,Yes,no,Are there less orchards than commercial buildings?,1.77,2.03,1.77,1.97,2.15,1.97,7.34,8.04,7.34,52.0
780,8.805,1,Yes,yes,Are there less commercial buildings than farmlands?,1.78,2.03,1.78,1.97,2.15,1.97,7.34,8.08,7.35,52.0
785,6.861,0,Yes,no,Is there a square commercial building?,1.73,1.91,1.73,1.96,2.11,1.96,7.27,7.76,7.28,52.1
786,8.788,1,No,no,Is the number of commercial buildings at the bottom of a  farmland equal to the number of water areas?,1.76,2.03,1.76,1.97,2.15,1.97,7.35,8.04,7.35,52.0
787,9.119,1,Yes,yes,Is a water area on the right of a  building present?,1.78,2.07,1.78,1.97,2.15,1.97,7.37,8.04,7.37,52.1
784,9.553,0,1200,0,What is the amount of square grass areas?,1.79,2.11,1.79,1.98,2.15,1.98,7.40,8.20,7.40,52.0
790,6.880,1,Yes,yes,Are there more forests than square buildings?,1.73,1.87,1.73,1.95,2.11,1.95,7.26,7.72,7.26,52.0
791,8.916,1,No,no,Is a square forest present?,1.77,1.99,1.77,1.97,2.15,1.97,7.35,8.04,7.35,52.0
789,8.903,0,Yes,no,Are there more farmlands than roads?,1.77,1.99,1.77,1.97,2.15,1.97,7.35,8.04,7.35,52.1
788,9.057,0,Yes,no,Is there a forest on the left of the  small commercial building?,1.78,2.03,1.78,1.97,2.15,1.97,7.36,8.04,7.36,52.1
795,6.905,0,No,yes,Is there a parking?,1.75,1.95,1.75,1.97,2.11,1.97,7.31,7.80,7.31,52.0
792,8.911,0,Yes,no,Are there less roads than medium residential buildings?,1.80,2.03,1.80,1.98,2.15,1.98,7.40,8.08,7.41,52.2
793,8.956,1,Yes,yes,Is there a small road?,1.79,2.03,1.79,1.98,2.15,1.98,7.39,8.08,7.40,52.1
794,9.132,0,Yes,no,Are there more circular water areas than residential buildings?,1.80,2.03,1.80,1.99,2.15,1.99,7.41,8.08,7.41,52.1
796,9.057,0,0,14,What is the amount of water areas at the bottom of a  road?,1.78,1.99,1.78,1.96,2.11,1.96,7.32,7.76,7.33,52.0
799,9.419,0,Yes,no,Are there less residential buildings than forests?,1.79,2.07,1.79,1.96,2.11,1.96,7.34,7.84,7.34,52.0
798,9.872,0,1000,0,What is the number of large commercial buildings?,1.80,2.15,1.80,1.97,2.19,1.97,7.37,8.28,7.37,52.0
797,9.869,0,100,0,What is the number of square commercial buildings?,1.80,2.15,1.80,1.97,2.19,1.97,7.38,8.28,7.38,52.1
803,9.051,1,Yes,yes,Is there a grass area?,1.78,2.03,1.78,1.97,2.11,1.97,7.35,7.80,7.35,52.1
800,9.099,1,Urban,urban,Is it a rural or an urban area,1.77,2.03,1.78,1.97,2.11,1.97,7.34,7.76,7.35,52.1
802,9.475,0,100,24,What is the amount of water areas?,1.79,2.15,1.79,1.97,2.15,1.97,7.37,8.16,7.37,52.0
801,9.470,1,Yes,yes,Is a commercial building present?,1.79,2.15,1.79,1.97,2.15,1.97,7.37,8.20,7.37,52.1
806,6.764,1,Yes,yes,Is there a water area?,1.73,1.87,1.73,1.96,2.11,1.96,7.27,7.76,7.27,52.0
807,9.051,1,Yes,yes,Are there more buildings than water areas?,1.78,1.99,1.78,1.98,2.15,1.98,7.37,8.04,7.38,52.1
805,9.080,0,10,156,What is the amount of commercial buildings in the image?,1.77,1.99,1.77,1.97,2.15,1.97,7.36,8.04,7.36,52.2
804,9.248,0,100,3329,What is the number of buildings?,1.78,1.99,1.78,1.98,2.15,1.98,7.38,8.04,7.38,52.0
810,6.718,1,Yes,yes,Are there more farmlands than water areas?,1.73,1.87,1.73,1.96,2.11,1.96,7.27,7.80,7.27,52.1
811,8.719,1,Yes,yes,Is a circular road present?,1.77,1.99,1.77,1.98,2.15,1.98,7.37,8.00,7.38,52.1
808,8.756,1,Yes,yes,Is there a road?,1.77,1.99,1.77,1.98,2.15,1.98,7.37,8.00,7.37,52.2
809,9.322,0,100,661,How many roads are there in the image?,1.79,2.15,1.79,1.99,2.19,1.99,7.40,8.28,7.40,52.1
812,8.019,1,Yes,yes,Are there more residential buildings than forests?,1.76,1.91,1.76,1.97,2.11,1.97,7.34,7.76,7.34,52.1
815,8.003,1,Yes,yes,Is there a building?,1.76,1.91,1.76,1.98,2.11,1.98,7.34,7.76,7.35,52.1
813,8.255,1,Yes,yes,Is a residential building present?,1.76,2.07,1.76,1.98,2.11,1.98,7.35,8.00,7.35,52.1
814,8.452,0,10,237,How many grass areas are there?,1.77,2.11,1.77,1.98,2.15,1.98,7.36,8.16,7.36,52.1
819,8.776,1,Yes,yes,Is a farmland present?,1.78,2.03,1.78,1.97,2.11,1.97,7.34,7.76,7.34,52.0
817,9.047,1,Yes,yes,Is there a medium orchard?,1.79,2.03,1.79,1.97,2.11,1.97,7.35,7.76,7.35,52.1
818,9.057,0,100,3088,How many residential buildings are there?,1.78,2.03,1.78,1.97,2.11,1.97,7.35,7.76,7.36,52.0
816,9.407,0,100,37,What is the amount of medium commercial buildings?,1.80,2.15,1.80,1.97,2.19,1.97,7.38,8.32,7.38,52.0
